"lat","lon","FIPS"
42.391632,-71.109831,"25017"
39.185143,-96.571471,"20161"
42.349594,-71.099726,"25025"
42.316808,-71.234595,"25021"
30.403353,-91.122687,"22033"
44.365361,-68.196303,"23009"
42.392805,-71.168546,"25017"
42.362714,-71.101373,"25017"
42.313703,-71.062976,"25025"
42.363539,-71.078724,"25017"
42.373836,-71.122605,"25017"
42.40117,-71.125362,"25017"
29.957378,-90.082793,"22071"
42.340048,-71.088892,"25025"
42.337593,-71.108279,"25025"
42.338497,-71.108264,"25025"
42.363082,-71.087893,"25017"
30.217186,-92.019036,"22055"
30.408018,-91.188669,"22033"
42.375744,-71.135696,"25017"
42.349512,-71.063308,"25025"
32.481648,-93.760821,"22017"
29.964291,-90.107468,"22071"
39.437606,-76.777191,"24005"
39.210605,-76.93529,"24027"
42.372813,-71.119098,"25017"
39.303676,-76.619888,"24510"
42.366381,-71.254515,"25017"
39.17807,-76.783404,"24027"
41.526561,-70.667528,"25001"
39.085214,-77.153138,"24031"
42.36383,-71.125029,"25025"
44.430664,-68.28841,"23009"
42.393619,-71.191142,"25017"
39.298699,-76.593679,"24510"
42.361948,-71.094917,"25017"
43.653164,-70.275471,"23005"
42.274036,-71.806691,"25027"
39.377385,-76.711845,"24005"
38.26278,-85.66098,"21111"
39.030151,-77.137205,"24031"
42.336854,-71.070881,"25025"
39.104236,-77.192524,"24031"
39.013531,-77.101138,"24031"
38.968097,-77.396608,"51059"
39.300108,-76.590584,"24510"
42.361939,-71.094916,"25017"
44.901113,-68.672733,"23019"
42.443676,-71.189248,"25017"
42.35188,-71.086845,"25025"
38.968689,-76.95384,"24033"
39.252457,-76.71121,"24005"
39.282854,-76.679172,"24510"
42.374956,-71.05421,"25025"
36.986798,-86.455375,"21227"
42.32725,-71.11062,"25025"
42.319077,-72.644431,"25015"
42.365464,-71.103485,"25017"
39.087677,-77.238503,"24031"
43.458691,-70.388902,"23031"
42.365641,-71.077303,"25017"
38.989333,-77.099203,"24031"
39.684292,-77.348734,"24021"
42.318978,-71.584099,"25017"
42.432567,-71.078428,"25017"
38.310857,-85.550024,"21111"
42.649298,-71.315847,"25017"
38.867178,-94.716466,"20091"
38.355713,-75.537711,"24045"
42.47381,-71.365088,"25017"
42.366036,-71.103492,"25017"
42.318086,-71.587679,"25017"
42.312024,-71.19838,"25017"
29.921219,-90.126764,"22071"
42.355496,-71.226326,"25017"
42.364271,-71.101494,"25017"
39.322057,-76.628802,"24510"
39.08258,-77.145017,"24031"
39.027705,-77.140382,"24031"
42.547751,-70.873145,"25009"
42.210813,-71.465927,"25017"
42.365034,-71.102781,"25017"
42.647505,-71.336201,"25017"
42.350857,-71.086871,"25025"
37.903927,-84.611176,"21113"
42.347037,-71.243979,"25017"
42.366122,-71.093219,"25017"
42.391892,-71.153279,"25017"
42.527999,-71.261808,"25017"
42.286757,-71.027433,"25021"
42.445408,-71.230798,"25017"
42.361507,-71.113311,"25017"
38.002273,-84.501164,"21067"
42.373308,-71.122479,"25017"
38.249052,-85.732583,"21111"
42.318845,-71.222085,"25017"
42.329547,-71.101515,"25025"
39.292396,-76.881698,"24027"
42.362416,-71.163488,"25017"
39.057821,-94.608686,"20209"
42.344207,-71.032891,"25025"
42.458144,-71.201205,"25017"
42.330029,-72.62843,"25015"
39.044208,-77.174583,"24031"
39.089202,-77.276678,"24031"
42.420728,-71.158189,"25017"
42.271328,-71.069434,"25025"
42.273897,-71.066561,"25025"
39.043695,-77.154576,"24031"
42.354445,-76.82587,"36097"
30.360316,-91.139771,"22033"
42.366297,-71.104713,"25017"
42.534578,-71.230903,"25017"
42.369899,-71.113046,"25017"
38.31211,-85.58453,"21111"
42.347177,-71.082511,"25025"
39.022003,-77.15109,"24031"
42.299016,-71.262331,"25021"
39.345399,-76.581107,"24510"
42.276781,-71.765481,"25027"
39.209116,-76.674105,"24003"
42.119715,-71.163119,"25021"
42.374417,-71.104436,"25017"
42.37538,-71.145598,"25017"
42.371114,-71.097086,"25017"
30.340937,-91.035947,"22033"
42.330928,-71.109909,"25025"
39.351329,-76.620005,"24510"
41.634413,-71.005008,"25005"
39.234798,-76.714192,"24005"
42.387507,-71.302857,"25017"
39.095847,-77.197245,"24031"
42.35982,-71.114115,"25017"
38.019127,-84.571158,"21067"
38.038753,-84.508993,"21067"
42.344705,-71.23921,"25017"
38.19024,-75.6948,"24039"
37.478498,-82.521477,"21195"
37.716288,-97.296817,"20173"
42.344244,-71.030057,"25025"
39.048296,-77.214407,"24031"
39.197419,-96.59728,"20161"
39.023806,-77.133642,"24031"
43.066956,-89.413878,"55025"
39.300706,-76.591623,"24510"
39.457606,-77.408243,"24021"
38.307439,-85.475186,"21185"
39.177361,-77.266395,"24031"
42.404989,-71.124542,"25017"
42.366283,-71.103351,"25017"
42.164776,-71.468831,"25017"
42.358351,-71.105102,"25017"
42.392397,-71.112588,"25017"
42.308665,-71.382118,"25017"
42.343106,-71.185375,"25017"
40.773622,-111.867751,"49035"
39.004089,-77.027538,"24031"
42.360848,-71.184364,"25017"
39.291111,-76.587039,"24510"
42.385612,-71.264855,"25017"
42.593483,-71.351055,"25017"
42.347281,-71.070818,"25025"
44.107348,-70.20521,"23001"
42.303155,-71.314389,"25021"
42.362794,-71.186781,"25017"
42.325813,-71.453505,"25017"
39.241421,-76.703062,"24005"
39.327245,-76.600268,"24510"
39.455707,-76.740944,"24005"
42.325785,-71.377878,"25017"
42.349694,-71.143484,"25025"
42.372259,-71.173771,"25017"
42.386582,-71.140025,"25017"
29.925974,-90.12223,"22071"
38.021247,-84.565936,"21067"
42.385655,-71.128222,"25017"
42.174716,-70.761575,"25023"
42.351428,-83.4681,"26163"
37.95078,-122.110099,"06013"
42.418088,-71.396224,"25017"
42.364534,-71.081074,"25017"
42.34412,-71.098412,"25025"
39.287899,-76.591392,"24510"
42.30806,-71.060157,"25025"
26.056859,-80.25079,"12011"
42.368623,-71.075301,"25017"
38.956609,-77.117125,"24031"
42.693308,-71.202918,"25009"
42.510814,-71.147671,"25017"
42.36273,-71.084014,"25017"
38.253423,-85.750144,"21111"
38.995035,-77.115288,"24031"
42.344274,-71.028024,"25025"
36.965984,-86.454778,"21227"
42.350054,-71.165368,"25025"
42.36051,-71.14475,"25025"
38.372366,-85.563426,"21185"
39.329792,-76.385327,"24005"
39.285729,-76.794122,"24027"
42.333538,-71.134082,"25021"
42.367991,-71.084282,"25017"
39.186076,-76.788341,"24027"
38.931488,-77.553769,"51107"
42.482663,-70.885294,"25009"
42.335996,-71.069488,"25025"
42.56646,-70.85328,"25009"
42.432795,-71.429542,"25017"
42.32095,-71.10797,"25025"
38.948437,-95.267014,"20045"
42.33497,-71.10156,"25025"
42.279176,-71.766517,"25027"
44.430499,-68.288216,"23009"
42.390526,-71.153154,"25017"
42.45137,-71.130228,"25017"
42.368866,-71.097163,"25017"
42.368029,-71.091377,"25017"
39.013075,-77.210622,"24031"
42.373033,-71.111536,"25017"
42.269437,-71.351998,"25017"
29.92322,-90.087966,"22071"
38.992508,-76.509675,"24003"
42.369019,-71.109926,"25017"
42.290892,-71.306779,"25021"
39.41217,-77.402921,"24021"
29.957461,-90.074888,"22071"
39.040924,-77.110547,"24031"
42.456219,-71.164481,"25017"
41.724153,-71.138974,"25005"
39.075493,-77.210627,"24031"
42.384566,-71.117011,"25017"
43.622531,-70.301893,"23005"
42.363633,-71.064782,"25025"
38.994193,-77.027202,"24031"
39.094876,-77.178718,"24031"
39.030346,-77.165789,"24031"
39.392973,-76.60458,"24005"
39.137343,-77.282058,"24031"
42.410506,-71.428976,"25017"
37.730801,-85.877006,"21093"
38.991482,-77.097135,"24031"
42.392772,-71.153207,"25017"
32.528308,-92.075574,"22073"
30.52013,-91.190048,"22033"
42.257069,-72.573991,"25015"
42.239148,-71.805199,"25027"
39.032312,-84.463361,"21037"
38.994873,-77.030247,"24031"
38.970546,-77.118698,"24031"
42.354863,-71.200043,"25017"
42.373494,-71.093704,"25017"
42.315117,-71.43412,"25017"
42.336239,-71.201103,"25017"
38.028903,-84.52482,"21067"
42.362648,-71.201193,"25017"
38.87199,-99.339835,"20051"
44.047842,-69.541333,"23015"
30.03029,-89.998019,"22071"
40.581074,-105.103125,"08069"
39.400848,-76.603913,"24005"
42.346579,-71.075358,"25025"
39.01132,-77.125552,"24031"
38.636981,-90.252702,"29510"
42.259112,-71.456507,"25017"
39.106664,-77.187507,"24031"
42.243427,-71.013376,"25021"
39.242632,-76.81776,"24027"
42.295798,-71.386188,"25017"
42.376151,-71.059638,"25025"
38.991013,-77.135065,"24031"
42.463997,-71.223929,"25017"
38.998735,-77.036543,"24031"
39.285949,-76.605507,"24510"
38.963893,-77.091357,"24031"
38.946444,-76.867958,"24033"
39.159291,-77.287693,"24031"
39.050676,-76.93727,"24033"
42.34928,-71.10654,"25025"
39.335501,-77.020993,"24027"
42.527466,-71.207031,"25017"
42.639044,-70.966116,"25009"
39.262722,-76.855645,"24027"
38.991459,-77.024269,"24031"
39.026449,-77.069909,"24031"
39.058016,-77.143814,"24031"
42.35748,-71.148113,"25025"
42.487242,-71.241952,"25017"
39.136295,-76.802439,"24027"
39.392404,-76.592407,"24005"
42.339521,-71.067481,"25025"
43.68468,-72.283626,"33009"
42.427648,-71.07424,"25017"
40.127105,-83.035399,"39049"
42.425186,-71.250429,"25017"
42.299591,-72.419986,"25015"
44.899619,-68.684058,"23019"
42.311148,-71.386954,"25017"
39.28068,-76.53798,"24510"
38.95088,-77.016937,"11001"
39.08592,-77.174389,"24031"
39.341336,-76.631523,"24510"
38.989333,-77.096432,"24031"
29.996211,-90.065957,"22071"
39.234175,-77.271169,"24031"
39.28668,-76.619677,"24510"
39.434748,-77.372901,"24021"
39.183242,-76.850888,"24027"
42.348346,-71.107029,"25021"
38.255088,-85.757142,"21111"
42.384993,-71.127526,"25017"
41.540468,-70.648807,"25001"
42.36003,-71.05319,"25025"
42.117233,-72.518666,"25013"
43.905571,-69.964566,"23005"
42.436247,-71.031985,"25017"
42.350884,-71.075578,"25025"
42.358753,-71.243261,"25017"
39.101561,-77.183038,"24031"
42.480223,-71.245041,"25017"
42.37078,-71.219549,"25017"
42.3644,-71.087846,"25017"
38.030576,-84.508062,"21067"
42.340888,-71.050742,"25025"
42.67099,-71.123054,"25009"
32.529801,-92.65016,"22061"
42.072288,-87.737793,"17031"
38.664368,-90.323797,"29189"
42.275494,-83.743038,"26161"
45.075417,-93.644326,"27053"
42.653979,-84.492032,"26065"
42.357466,-83.065294,"26163"
40.745541,-74.026053,"34017"
41.264296,-95.948089,"31055"
38.633829,-90.213138,"29510"
40.520984,-74.473247,"34023"
44.02432,-92.46011,"27109"
45.661963,-111.059937,"30031"
42.969389,-85.666402,"26081"
44.975143,-93.227003,"27053"
38.948231,-92.327335,"29019"
32.328724,-90.175537,"28049"
41.265996,-96.010026,"31055"
35.090968,-106.617544,"35001"
35.056968,-106.62355,"35001"
43.711386,-72.270611,"33009"
40.481906,-74.457066,"34023"
33.40757,-90.911217,"28151"
35.10745,-106.587698,"35001"
46.874114,-113.992263,"30063"
42.553717,-82.928158,"26099"
43.230962,-86.243109,"26121"
40.859135,-96.725607,"31109"
32.419743,-90.125726,"28089"
38.650457,-90.499676,"29189"
44.96208,-93.256178,"27053"
42.65796,-83.18652,"26125"
40.823017,-96.673442,"31109"
36.109517,-115.141947,"32003"
40.345441,-74.655866,"34021"
39.081983,-94.578204,"29095"
34.36739,-89.528956,"28071"
41.253446,-96.133857,"31055"
43.678927,-72.256448,"33009"
33.457993,-88.786062,"28105"
39.545077,-119.818277,"32031"
39.034521,-94.575773,"29095"
42.212362,-83.740383,"26161"
40.796906,-74.259164,"34013"
46.55658,-87.396396,"26103"
39.707715,-75.116897,"34015"
39.830833,-75.006586,"34007"
43.799373,-72.110022,"33009"
46.860203,-113.983723,"30063"
32.279041,-106.755696,"35013"
38.646004,-90.254638,"29510"
35.090226,-106.625292,"35001"
40.94887,-73.971401,"34003"
44.85364,-93.225576,"27053"
43.637006,-72.252383,"33009"
42.281228,-83.745133,"26161"
40.742916,-74.176244,"34013"
35.055893,-106.579286,"35001"
44.021324,-92.462569,"27109"
45.670616,-111.065256,"30031"
34.372451,-89.577561,"28071"
44.972097,-93.262404,"27053"
36.115435,-115.13508,"32003"
42.764386,-71.993607,"33005"
43.601402,-84.787107,"26073"
38.632108,-90.343472,"29189"
43.08551,-70.807807,"33015"
43.1304,-70.9767,"33017"
38.634946,-90.250347,"29510"
42.927509,-72.277536,"33005"
46.816487,-92.085709,"27137"
47.116169,-88.53931,"26061"
42.284359,-85.611539,"26077"
38.703607,-90.29885,"29189"
31.33206,-89.329325,"28035"
42.1946,-83.694796,"26161"
35.054101,-106.622722,"35001"
44.984042,-93.273782,"27053"
44.909968,-93.300656,"27053"
32.400344,-90.162225,"28089"
44.974119,-93.227014,"27053"
42.191406,-83.703618,"26161"
45.07934,-93.444845,"27053"
38.636968,-90.246677,"29510"
45.114922,-93.111687,"27123"
44.950355,-93.095773,"27123"
38.623,-90.354563,"29189"
44.994431,-93.266463,"27053"
44.984241,-93.134732,"27123"
40.698929,-74.773759,"34019"
43.191986,-71.65618,"33013"
44.955424,-93.152857,"27123"
42.276672,-83.771469,"26161"
42.261244,-83.716523,"26161"
40.284741,-74.798076,"34021"
40.736112,-74.029873,"34017"
40.289311,-74.547074,"34021"
42.322324,-83.652076,"26161"
38.642374,-90.349975,"29189"
43.762448,-72.207053,"33009"
41.080231,-73.844207,"36119"
42.757056,-86.185993,"26005"
42.282491,-85.599157,"26077"
44.987394,-93.190667,"27123"
41.029915,-74.051979,"34003"
45.222918,-93.820178,"27171"
40.740542,-74.172677,"34013"
39.036373,-94.574445,"29095"
37.953045,-91.7654,"29161"
40.354421,-74.615707,"34023"
35.13728,-106.656383,"35001"
42.734624,-84.481133,"26065"
41.257804,-96.010358,"31055"
39.919573,-75.078043,"34007"
46.588935,-112.038868,"30049"
40.857959,-74.202471,"34013"
41.257062,-95.973017,"31055"
40.700572,-99.093975,"31019"
42.3127,-83.227301,"26163"
38.648359,-90.322958,"29189"
44.952604,-92.973867,"27163"
41.280699,-96.141354,"31055"
44.983719,-93.278165,"27053"
43.746734,-72.173688,"33009"
40.2219,-74.7336,"34021"
45.019948,-93.464617,"27053"
38.678663,-90.421335,"29189"
42.227579,-83.776668,"26161"
42.517671,-83.190969,"26125"
42.565674,-83.329857,"26125"
44.015978,-92.505349,"27109"
45.099461,-93.080767,"27123"
44.936261,-93.184237,"27123"
40.353774,-74.661089,"34021"
38.655715,-90.312284,"29189"
35.055957,-106.526762,"35001"
48.571299,-113.206612,"30035"
35.0726,-106.631101,"35001"
37.871953,-122.284875,"06001"
43.717363,-72.26448,"33009"
44.981352,-93.271804,"27053"
40.351508,-74.660639,"34021"
44.928994,-93.319207,"27053"
42.307763,-83.697001,"26161"
40.458856,-74.469982,"34023"
47.662372,-122.194621,"53033"
40.801516,-74.389682,"34027"
40.71049,-74.390941,"34039"
42.979013,-85.672191,"26081"
40.288772,-74.739265,"34021"
40.726987,-74.048893,"34017"
45.112944,-93.108288,"27123"
42.56961,-83.138642,"26125"
40.455964,-74.626446,"34035"
43.977305,-92.478687,"27109"
42.250171,-83.722803,"26161"
38.533539,-121.747565,"06113"
40.583533,-74.350705,"34023"
42.211416,-83.740344,"26161"
44.954198,-93.200735,"27123"
43.99067,-92.511204,"27109"
42.371987,-83.076406,"26163"
42.279286,-83.740886,"26161"
42.369118,-83.520276,"26163"
40.910588,-74.014108,"34003"
48.600839,-108.85251,"30005"
40.883415,-74.055652,"34003"
45.085465,-93.214602,"27123"
35.251321,-106.675111,"35043"
42.233132,-83.623767,"26161"
32.288941,-90.186095,"28049"
39.947479,-75.123053,"34007"
40.679579,-74.231879,"34039"
39.989225,-83.021532,"39049"
44.956352,-93.095728,"27123"
45.794795,-108.517826,"30111"
40.796542,-74.480511,"34027"
32.391779,-90.104936,"28049"
40.79368,-74.491343,"34027"
36.177468,-115.176531,"32003"
44.950537,-93.300065,"27053"
42.994524,-71.468278,"33011"
44.895417,-93.297026,"27053"
37.178172,-93.274157,"29077"
42.970434,-85.665033,"26081"
46.793098,-92.093978,"27137"
38.584479,-90.41402,"29189"
39.10793,-94.561191,"29095"
45.678023,-111.033007,"30031"
40.895766,-74.029313,"34003"
47.488371,-111.26897,"30013"
44.956627,-93.261846,"27053"
45.794643,-108.518554,"30111"
38.677653,-90.400334,"29189"
42.280793,-83.847442,"26161"
37.19856,-93.278462,"29077"
40.683746,-74.475361,"34027"
42.974447,-85.930121,"26139"
40.746197,-74.260788,"34013"
34.334382,-89.515149,"28071"
40.74713,-74.188556,"34013"
42.351473,-82.994601,"26163"
35.096526,-106.532844,"35001"
42.286553,-83.71537,"26161"
44.924882,-93.183134,"27123"
43.813955,-72.182594,"33009"
40.492983,-74.641614,"34035"
39.245616,-119.946235,"32031"
41.791887,-85.407274,"26149"
43.912777,-71.900444,"33009"
41.506551,-81.602783,"39035"
42.262532,-83.737441,"26161"
42.417084,-83.138847,"26163"
38.932745,-92.337305,"29019"
42.483053,-83.460281,"26125"
40.39099,-74.638056,"34035"
40.616089,-74.373515,"34039"
38.628168,-90.276695,"29510"
42.542715,-83.226276,"26125"
43.684263,-72.232666,"33009"
40.352568,-74.65136,"34021"
42.370549,-82.926411,"26163"
40.335503,-74.577831,"34023"
35.084957,-106.646098,"35001"
45.038147,-93.106808,"27123"
40.584986,-74.66369,"34035"
40.593164,-74.619513,"34035"
42.850703,-84.334792,"26155"
39.047411,-94.589755,"29095"
38.637418,-90.261998,"29510"
40.396483,-74.650017,"34035"
38.645124,-90.317186,"29189"
38.635531,-90.244911,"29510"
41.708954,-91.60643,"19103"
41.261612,-96.044021,"31055"
42.268022,-85.613443,"26077"
42.472767,-83.250242,"26125"
43.017653,-83.68985,"26049"
47.605511,-114.118589,"30047"
45.280397,-92.885386,"27163"
46.807024,-114.050996,"30063"
40.407275,-74.64665,"34035"
42.307858,-83.692772,"26161"
46.714147,-92.515994,"27017"
43.139277,-70.927722,"33017"
43.826184,-72.119198,"33009"
44.822808,-93.421373,"27053"
44.045509,-123.069741,"41039"
40.914561,-73.125169,"36103"
40.790284,-73.946781,"36061"
40.763746,-73.955386,"36061"
43.003074,-78.785924,"36029"
40.8415,-73.9414,"36061"
35.608358,-77.364797,"37147"
36.059402,-80.321981,"37067"
40.7607,-73.9603,"36061"
42.691708,-73.825588,"36001"
35.784675,-78.677233,"37183"
42.873378,-78.869243,"36029"
36.007766,-78.926475,"37063"
41.044651,-73.968432,"36087"
39.999598,-83.033131,"39049"
35.9316,-79.057377,"37135"
40.764045,-73.956024,"36061"
35.9138,-78.848911,"37063"
40.669895,-73.974354,"36047"
41.502657,-81.622127,"39035"
40.706584,-74.006415,"36061"
35.47459,-97.505034,"40109"
39.140663,-84.501007,"39061"
39.766782,-84.085913,"39057"
40.741505,-73.640355,"36059"
40.775574,-73.703024,"36059"
40.85103,-73.844379,"36005"
40.723035,-74.005133,"36061"
39.129719,-84.520554,"39061"
35.936618,-79.031728,"37135"
40.81207,-73.954377,"36061"
43.131774,-77.63546,"36055"
45.49882,-122.685647,"41051"
40.819407,-73.950169,"36061"
42.438,-76.4625,"36109"
35.670641,-78.663729,"37183"
40.851,-73.9081,"36005"
40.787881,-73.973648,"36061"
45.43012,-122.713054,"41005"
42.826331,-73.878816,"36093"
40.7523,-73.986503,"36061"
42.09521,-75.964561,"36007"
39.510303,-84.735381,"39017"
41.502739,-81.607334,"39035"
40.65537,-73.945077,"36047"
41.085531,-73.810253,"36119"
41.619554,-83.620727,"39095"
40.729659,-73.997018,"36061"
44.565718,-123.280906,"41003"
40.768737,-73.965182,"36061"
36.074178,-79.775965,"37081"
40.851028,-73.930643,"36061"
41.400968,-81.471528,"39035"
41.52113,-81.661201,"39035"
41.024009,-73.733811,"36119"
35.909754,-78.977283,"37063"
40.76519,-73.959922,"36061"
40.86755,-73.473456,"36059"
35.301652,-80.731452,"37119"
42.651521,-73.761175,"36001"
40.664689,-73.925099,"36047"
40.8101,-73.9606,"36061"
40.749557,-73.974626,"36061"
41.5022,-81.675312,"39035"
43.042595,-76.14055,"36067"
35.482988,-97.49781,"40109"
42.652632,-73.77526,"36001"
35.840268,-79.130445,"37037"
36.099176,-80.24933,"37067"
35.918142,-78.933857,"37063"
35.874356,-78.86267,"37063"
47.919868,-97.072819,"38035"
42.897542,-78.868733,"36029"
36.065048,-79.808967,"37081"
43.048707,-76.138246,"36067"
35.209223,-97.443781,"40027"
39.95251,-82.979302,"39049"
40.74287,-73.992333,"36061"
36.073709,-79.465381,"37001"
42.732865,-73.683493,"36083"
39.31371,-82.096417,"39009"
43.447454,-76.540274,"36075"
40.761149,-73.970775,"36061"
41.499086,-81.607896,"39035"
40.74767,-73.918101,"36081"
40.705686,-73.618785,"36059"
40.86209,-73.88639,"36005"
41.498458,-81.541857,"39035"
40.796064,-73.937404,"36061"
40.754662,-73.994032,"36061"
40.816428,-73.951995,"36061"
43.041575,-76.133784,"36067"
41.689757,-73.899489,"36027"
43.092171,-77.674767,"36055"
36.137273,-80.274932,"37067"
35.504706,-80.83729,"37119"
40.741973,-73.985293,"36061"
44.03896,-123.095373,"41039"
41.66301,-83.611985,"39095"
40.722867,-73.788363,"36081"
36.115627,-97.058038,"40119"
35.97467,-78.898054,"37063"
40.870857,-73.8866,"36005"
36.21864,-81.6546,"37189"
44.65482,-74.95554,"36089"
36.090723,-80.225824,"37067"
40.843076,-73.944206,"36061"
41.076672,-81.510338,"39153"
40.80904,-73.963773,"36061"
45.515506,-122.685612,"41051"
41.334986,-73.779419,"36119"
35.906622,-79.049867,"37135"
35.461672,-80.846805,"37119"
35.907942,-78.88921,"37063"
35.461234,-80.998441,"37109"
40.737352,-73.992432,"36061"
45.543769,-122.793206,"41067"
45.531376,-122.707051,"41051"
45.523471,-122.867568,"41067"
40.770761,-73.967334,"36061"
45.489042,-122.672044,"41051"
41.592772,-71.249469,"44005"
40.843983,-73.938817,"36061"
40.727555,-74.005283,"36061"
35.89634,-79.079445,"37135"
40.8942,-73.2505,"36103"
40.740618,-73.975495,"36061"
45.414643,-122.694002,"41005"
35.883993,-78.748046,"37183"
36.114372,-79.863931,"37081"
40.706088,-74.004447,"36061"
42.4852,-76.458735,"36109"
40.774219,-73.989236,"36061"
42.94739,-78.835773,"36029"
44.03973,-123.053341,"41039"
35.943646,-78.943027,"37063"
41.468177,-81.514037,"39035"
40.732104,-73.999855,"36061"
36.062727,-78.986101,"37135"
43.0959,-77.575,"36055"
35.901328,-79.054344,"37135"
40.839567,-73.940524,"36061"
42.445573,-76.496428,"36109"
42.849889,-73.759124,"36091"
35.955505,-79.016341,"37135"
44.037453,-123.06257,"41039"
35.164477,-80.599374,"37179"
40.760953,-73.958284,"36061"
40.758808,-73.977116,"36061"
39.334442,-82.115061,"39009"
42.6246,-73.71012,"36083"
35.630106,-78.77219,"37183"
44.048722,-123.088476,"41039"
44.048601,-123.068058,"41039"
40.8291,-73.3549,"36103"
41.104152,-81.242557,"39133"
45.451938,-122.402457,"41005"
40.765324,-73.953947,"36061"
40.707942,-74.004578,"36061"
40.93553,-73.754086,"36119"
41.152425,-81.337881,"39133"
41.07388,-73.775258,"36119"
40.74291,-73.984608,"36061"
41.016579,-73.752206,"36119"
40.815655,-73.950549,"36061"
40.735382,-73.997241,"36061"
41.208817,-73.776778,"36119"
40.716357,-73.959144,"36047"
40.752988,-73.983963,"36061"
36.138527,-96.005036,"40143"
43.087984,-75.183633,"36065"
45.544212,-122.670095,"41051"
46.906023,-96.79722,"38017"
45.507626,-122.686205,"41051"
34.682421,-79.194731,"37155"
35.304673,-96.925761,"40125"
45.509263,-122.677657,"41051"
42.536863,-76.492461,"36109"
41.512673,-81.613293,"39035"
40.702631,-73.795743,"36081"
42.652459,-73.776951,"36001"
40.901682,-73.79743,"36119"
36.14977,-95.947492,"40143"
34.227123,-77.878795,"37129"
40.069205,-82.518385,"39089"
42.649572,-73.774504,"36001"
36.066243,-95.919455,"40143"
45.51201,-122.679476,"41051"
39.959798,-82.964516,"39049"
40.946852,-73.772045,"36119"
40.849836,-72.889667,"36103"
35.947055,-78.693973,"37183"
40.755795,-73.756819,"36081"
35.998689,-78.908015,"37063"
42.645888,-73.797658,"36001"
35.857153,-78.870868,"37183"
36.001691,-78.89891,"37063"
40.704269,-74.011712,"36061"
35.956323,-79.107177,"37135"
45.426747,-122.74695,"41067"
35.886471,-79.065165,"37135"
39.162833,-84.320675,"39061"
45.521398,-123.108815,"41067"
35.468541,-97.514828,"40109"
42.439636,-76.487351,"36109"
41.358354,-81.416503,"39035"
40.759299,-73.952166,"36061"
40.752951,-73.978673,"36061"
35.974737,-78.992606,"37063"
40.860213,-73.309496,"36103"
40.748732,-73.984127,"36061"
35.901309,-79.061049,"37135"
44.018614,-123.077044,"41039"
35.798773,-78.761092,"37183"
41.489266,-81.490318,"39035"
45.492314,-122.810661,"41067"
45.489026,-122.672016,"41051"
40.721058,-73.956571,"36047"
40.6729,-73.99376,"36047"
34.142845,-118.125133,"06037"
38.069988,-78.498807,"51003"
35.874329,-78.862669,"37063"
40.755536,-73.820683,"36081"
35.965279,-79.068996,"37135"
41.474085,-81.564233,"39035"
39.721092,-84.154152,"39113"
36.167058,-80.37617,"37067"
35.973771,-78.838515,"37063"
35.912765,-79.080208,"37135"
37.428448,-122.136737,"06085"
35.733489,-82.573722,"37021"
40.664285,-73.988957,"36047"
35.470744,-97.417794,"40109"
41.162632,-73.768329,"36119"
40.12933,-83.144579,"39049"
35.947776,-79.101357,"37135"
40.827678,-73.473525,"36059"
40.757154,-73.98265,"36061"
35.820919,-78.842568,"37183"
45.390792,-122.515156,"41005"
39.132382,-84.497007,"39061"
45.502836,-122.811687,"41067"
40.755085,-73.955265,"36061"
35.998531,-78.902303,"37063"
40.752285,-73.978464,"36061"
45.539939,-122.983988,"41067"
35.914327,-78.891942,"37063"
45.527846,-122.613886,"41051"
35.777824,-78.645607,"37183"
40.84563,-73.941393,"36061"
44.037363,-123.052143,"41039"
35.802456,-78.669186,"37183"
40.739011,-73.989098,"36061"
36.023773,-78.969115,"37063"
40.791525,-73.975693,"36061"
35.913426,-78.900952,"37063"
38.910953,-77.032314,"11001"
35.778729,-78.639712,"37183"
42.676652,-73.691564,"36083"
43.123599,-77.624355,"36055"
40.735855,-73.815751,"36081"
39.941592,-82.990083,"39049"
42.102081,-76.261466,"36107"
40.771,-73.9893,"36061"
36.049243,-79.135347,"37135"
40.799621,-73.970312,"36061"
39.724462,-84.167272,"39113"
40.753207,-73.970015,"36061"
42.467004,-76.458927,"36109"
40.733864,-74.007412,"36061"
42.449894,-76.504059,"36109"
35.85318,-94.99067,"40021"
42.9914,-78.6867,"36029"
40.765874,-73.95522,"36061"
38.243037,-85.708392,"21111"
43.057105,-78.947024,"36029"
39.978559,-83.063484,"39049"
40.788736,-73.116091,"36103"
36.097495,-78.988867,"37135"
45.496479,-122.683191,"41051"
36.150908,-80.272986,"37067"
41.494964,-81.683464,"39035"
38.937467,-77.176943,"51059"
40.752408,-73.984009,"36061"
42.9036,-73.7924,"36091"
43.091118,-77.600975,"36055"
36.025804,-78.973146,"37063"
40.631637,-73.952868,"36047"
36.009152,-78.944855,"37063"
39.120428,-84.509161,"39061"
41.392125,-73.93497,"36079"
40.608584,-74.0239,"36047"
40.744746,-73.934894,"36081"
41.134604,-81.59571,"39153"
40.88083,-73.879943,"36005"
36.097123,-80.278822,"37067"
39.718656,-84.111765,"39113"
40.75126,-73.979868,"36061"
40.89736,-73.090568,"36103"
38.035348,-84.505471,"21067"
44.092586,-123.090706,"41039"
45.51616,-122.64234,"41051"
39.736646,-84.173686,"39113"
35.914102,-78.898975,"37063"
