"","GEOID","h_county","commuters"
"1062",6037701601,6059,111
"1063",6037701602,6059,192
"1064",6037701701,6059,286
"1065",6037701802,6059,174
"1066",6037702300,6059,472
"1067",6037702802,6059,46
"1068",6037702900,6059,482
"1069",6037703003,6059,3359
"1070",6037800324,6059,147
"1071",6037800325,6059,50
"1072",6037800337,6059,242
"1073",6037800504,6059,82
"1074",6037920328,6059,226
"1075",6037920330,6059,78
"1076",6037980013,6059,7126
"1077",6059052513,6059,2001
"1078",6059062647,6059,3837
"1079",6059099232,6059,2271
"1080",6079011505,6059,128
"1081",6079012505,6059,2
"1082",6083000302,6059,28
"1083",6083000400,6059,33
"1084",6083001404,6059,31
"1085",6083002211,6059,22
"1086",6083003001,6059,298
"1087",6111001510,6059,58
"1088",6111005906,6059,196
"1089",6111005907,6059,169
"1090",6111006600,6059,10
"1091",6111007000,6059,110
"1092",6111008501,6059,45
"1093",6111008502,6059,138
"1094",6037108204,6061,1
"1095",6037141400,6061,4
"1096",6037191810,6061,1
"1097",6037207305,6061,2
"1098",6037207711,6061,41
"1099",6037214000,6061,2
"1100",6037264305,6061,2
"1101",6037265204,6061,6
"1102",6037265301,6061,6
"1103",6037267700,6061,5
"1104",6037267901,6061,37
"1105",6037275313,6061,1
"1106",6037311601,6061,13
"1107",6037311602,6061,3
"1108",6037650606,6061,8
"1109",6037651101,6061,15
"1110",6037670417,6061,3
"1111",6037700801,6061,12
"1112",6037700802,6061,5
"1113",6037701000,6061,2
"1114",6037701602,6061,4
"1115",6037701701,6061,3
"1116",6037702300,6061,24
"1117",6037702802,6061,2
"1118",6037702900,6061,7
"1119",6037920328,6061,1
"1120",6037980013,6061,63
"1121",6079011505,6061,23
"1122",6083000302,6061,8
"1123",6083001404,6061,2
"1124",6083002211,6061,2
"1125",6083003001,6061,15
"1126",6111005906,6061,3
"1127",6111008502,6061,2
"1128",6037135116,6063,2
"1129",6037216302,6063,1
"1130",6037224020,6063,1
"1131",6037265204,6063,1
"1132",6037700801,6063,1
"1133",6037800324,6063,1
"1134",6037980013,6063,1
"1135",6079011505,6063,2
"1136",6111001510,6063,1
"1137",6111008502,6063,1
"1138",6037108202,6065,13
"1139",6037108204,6065,47
"1140",6037119202,6065,6
"1141",6037120300,6065,52
"1142",6037134422,6065,21
"1143",6037135116,6065,213
"1144",6037141400,6065,97
"1145",6037143200,6065,16
"1146",6037191810,6065,17
"1147",6037207305,6065,128
"1148",6037207711,6065,872
"1149",6037212303,6065,36
"1150",6037214000,6065,61
"1151",6037216302,6065,172
"1152",6037219901,6065,10
"1153",6037224010,6065,91
"1154",6037224020,6065,150
"1155",6037264305,6065,17
"1156",6037265204,6065,97
"1157",6037265301,6065,73
"1158",6037265307,6065,10
"1159",6037267300,6065,6
"1160",6037267700,6065,129
"1161",6037267901,6065,508
"1162",6037269000,6065,19
"1163",6037271600,6065,6
"1164",6037275313,6065,60
"1165",6037311601,6065,250
"1166",6037311602,6065,34
"1167",6037431701,6065,49
"1168",6037461700,6065,18
"1169",6037463900,6065,94
"1170",6037464000,6065,65
"1171",6037481606,6065,34
"1172",6037620303,6065,36
"1173",6037620400,6065,207
"1174",6037620802,6065,17
"1175",6037621201,6065,18
"1176",6037650606,6065,74
"1177",6037651101,6065,649
"1178",6037670417,6065,66
"1179",6037700801,6065,406
"1180",6037700802,6065,100
"1181",6037701000,6065,143
"1182",6037701501,6065,25
"1183",6037701502,6065,47
"1184",6037701601,6065,34
"1185",6037701602,6065,61
"1186",6037701701,6065,47
"1187",6037701802,6065,55
"1188",6037702300,6065,158
"1189",6037702802,6065,14
"1190",6037702900,6065,146
"1191",6037703003,6065,1114
"1192",6037800324,6065,97
"1193",6037800325,6065,14
"1194",6037800337,6065,101
"1195",6037800504,6065,47
"1196",6037920328,6065,111
"1197",6037920330,6065,57
"1198",6037980013,6065,1277
"1199",6059052513,6065,100
"1200",6059062647,6065,333
"1201",6059099232,6065,129
"1202",6079011505,6065,79
"1203",6079012505,6065,4
"1204",6083000302,6065,25
"1205",6083000400,6065,14
"1206",6083001404,6065,8
"1207",6083002211,6065,9
"1208",6083003001,6065,69
"1209",6111001510,6065,40
"1210",6111005906,6065,81
"1211",6111005907,6065,54
"1212",6111006600,6065,11
"1213",6111007000,6065,66
"1214",6111008501,6065,20
"1215",6111008502,6065,67
"1216",6037108204,6067,2
"1217",6037120300,6067,1
"1218",6037135116,6067,6
"1219",6037141400,6067,14
"1220",6037207305,6067,16
"1221",6037207711,6067,254
"1222",6037212303,6067,1
"1223",6037214000,6067,12
"1224",6037216302,6067,19
"1225",6037224010,6067,13
"1226",6037224020,6067,26
"1227",6037265204,6067,6
"1228",6037265301,6067,10
"1229",6037265307,6067,5
"1230",6037267300,6067,5
"1231",6037267700,6067,12
"1232",6037267901,6067,62
"1233",6037275313,6067,4
"1234",6037311601,6067,35
"1235",6037311602,6067,2
"1236",6037431701,6067,1
"1237",6037461700,6067,1
"1238",6037464000,6067,2
"1239",6037481606,6067,1
"1240",6037620303,6067,1
"1241",6037620400,6067,15
"1242",6037620802,6067,1
"1243",6037621201,6067,1
"1244",6037650606,6067,5
"1245",6037651101,6067,65
"1246",6037670417,6067,7
"1247",6037700801,6067,68
"1248",6037700802,6067,6
"1249",6037701000,6067,9
"1250",6037701502,6067,2
"1251",6037701602,6067,18
"1252",6037701701,6067,21
"1253",6037701802,6067,11
"1254",6037702300,6067,37
"1255",6037702802,6067,3
"1256",6037702900,6067,10
"1257",6037703003,6067,323
"1258",6037800324,6067,16
"1259",6037800325,6067,10
"1260",6037800337,6067,45
"1261",6037800504,6067,9
"1262",6037920328,6067,6
"1263",6037980013,6067,162
"1264",6059062647,6067,4
"1265",6059099232,6067,4
"1266",6079011505,6067,53
"1267",6079012505,6067,4
"1268",6083000302,6067,7
"1269",6083000400,6067,10
"1270",6083001404,6067,4
"1271",6083002211,6067,3
"1272",6083003001,6067,9
"1273",6111001510,6067,3
"1274",6111005906,6067,8
"1275",6111005907,6067,3
"1276",6111007000,6067,24
"1277",6111008501,6067,2
"1278",6111008502,6067,4
"1279",6037120300,6069,1
"1280",6037135116,6069,2
"1281",6037216302,6069,1
"1282",6037224020,6069,1
"1283",6037464000,6069,1
"1284",6037620400,6069,3
"1285",6037700801,6069,1
"1286",6037700802,6069,2
"1287",6037702300,6069,2
"1288",6037702900,6069,1
"1289",6037800325,6069,2
"1290",6037800337,6069,2
"1291",6079011505,6069,8
"1292",6079012505,6069,14
"1293",6083000302,6069,1
"1294",6083000400,6069,1
"1295",6083002211,6069,1
"1296",6083003001,6069,5
"1297",6111005906,6069,1
"1298",6111008502,6069,1
"1299",6037108202,6071,24
"1300",6037108204,6071,59
"1301",6037119202,6071,12
"1302",6037120300,6071,101
"1303",6037134422,6071,11
"1304",6037135116,6071,276
"1305",6037141400,6071,141
"1306",6037143200,6071,26
"1307",6037191810,6071,30
"1308",6037207305,6071,198
"1309",6037207711,6071,966
"1310",6037212303,6071,72
"1311",6037214000,6071,55
"1312",6037216302,6071,204
"1313",6037219901,6071,14
"1314",6037224010,6071,229
"1315",6037224020,6071,210
"1316",6037264305,6071,15
"1317",6037265204,6071,88
"1318",6037265301,6071,121
"1319",6037265307,6071,12
"1320",6037267300,6071,18
"1321",6037267700,6071,153
"1322",6037267901,6071,586
"1323",6037269000,6071,26
"1324",6037271600,6071,19
"1325",6037275313,6071,48
"1326",6037311601,6071,311
"1327",6037311602,6071,48
"1328",6037431701,6071,69
"1329",6037461700,6071,52
"1330",6037463900,6071,332
"1331",6037464000,6071,117
"1332",6037481606,6071,59
"1333",6037620303,6071,16
"1334",6037620400,6071,331
"1335",6037620802,6071,23
"1336",6037621201,6071,31
"1337",6037650606,6071,78
"1338",6037651101,6071,575
"1339",6037670417,6071,64
"1340",6037700801,6071,425
"1341",6037700802,6071,242
"1342",6037701000,6071,131
"1343",6037701501,6071,23
"1344",6037701502,6071,43
"1345",6037701601,6071,30
"1346",6037701602,6071,76
"1347",6037701701,6071,81
"1348",6037701802,6071,37
"1349",6037702300,6071,171
"1350",6037702802,6071,13
"1351",6037702900,6071,166
"1352",6037703003,6071,1117
"1353",6037800324,6071,91
"1354",6037800325,6071,17
"1355",6037800337,6071,114
"1356",6037800504,6071,44
"1357",6037920328,6071,117
"1358",6037920330,6071,52
"1359",6037980013,6071,1388
"1360",6059052513,6071,53
"1361",6059062647,6071,161
"1362",6059099232,6071,103
"1363",6079011505,6071,49
"1364",6079012505,6071,12
"1365",6083000302,6071,10
"1366",6083000400,6071,7
"1367",6083001404,6071,13
"1368",6083002211,6071,22
"1369",6083003001,6071,70
"1370",6111001510,6071,35
"1371",6111005906,6071,103
"1372",6111005907,6071,46
"1373",6111006600,6071,7
"1374",6111007000,6071,83
"1375",6111008501,6071,25
"1376",6111008502,6071,101
"1377",6037108204,6073,41
"1378",6037120300,6073,38
"1379",6037134422,6073,6
"1380",6037135116,6073,231
"1381",6037141400,6073,191
"1382",6037143200,6073,11
"1383",6037191810,6073,17
"1384",6037207305,6073,101
"1385",6037207711,6073,1240
"1386",6037212303,6073,22
"1387",6037214000,6073,48
"1388",6037216302,6073,193
"1389",6037219901,6073,5
"1390",6037224010,6073,57
"1391",6037224020,6073,86
"1392",6037264305,6073,12
"1393",6037265204,6073,114
"1394",6037265301,6073,75
"1395",6037265307,6073,9
"1396",6037267300,6073,5
"1397",6037267700,6073,184
"1398",6037267901,6073,1011
"1399",6037269000,6073,19
"1400",6037271600,6073,20
"1401",6037275313,6073,65
"1402",6037311601,6073,318
"1403",6037311602,6073,33
"1404",6037431701,6073,14
"1405",6037461700,6073,14
"1406",6037463900,6073,54
"1407",6037464000,6073,65
"1408",6037481606,6073,24
"1409",6037620303,6073,34
"1410",6037620400,6073,319
"1411",6037620802,6073,20
"1412",6037621201,6073,49
"1413",6037650606,6073,80
"1414",6037651101,6073,461
"1415",6037670417,6073,80
"1416",6037700801,6073,492
"1417",6037700802,6073,99
"1418",6037701000,6073,125
"1419",6037701501,6073,33
"1420",6037701502,6073,30
"1421",6037701601,6073,52
"1422",6037701602,6073,95
"1423",6037701701,6073,59
"1424",6037701802,6073,66
"1425",6037702300,6073,385
"1426",6037702802,6073,10
"1427",6037702900,6073,218
"1428",6037703003,6073,1150
"1429",6037800324,6073,155
"1430",6037800325,6073,33
"1431",6037800337,6073,172
"1432",6037800504,6073,47
"1433",6037920328,6073,96
"1434",6037920330,6073,40
"1435",6037980013,6073,2159
"1436",6059052513,6073,63
"1437",6059062647,6073,298
"1438",6059099232,6073,110
"1439",6079011505,6073,113
"1440",6079012505,6073,5
"1441",6083000302,6073,16
"1442",6083000400,6073,24
"1443",6083001404,6073,30
"1444",6083002211,6073,4
"1445",6083003001,6073,207
"1446",6111001510,6073,42
"1447",6111005906,6073,175
"1448",6111005907,6073,80
"1449",6111006600,6073,5
"1450",6111007000,6073,84
"1451",6111008501,6073,22
"1452",6111008502,6073,77
"1453",6037135116,6075,25
"1454",6037141400,6075,26
"1455",6037207305,6075,16
"1456",6037207711,6075,338
"1457",6037214000,6075,11
"1458",6037216302,6075,122
"1459",6037224010,6075,2
"1460",6037224020,6075,16
"1461",6037264305,6075,4
"1462",6037265204,6075,32
"1463",6037265301,6075,12
"1464",6037267700,6075,32
"1465",6037267901,6075,631
"1466",6037269000,6075,7
"1467",6037311601,6075,171
"1468",6037311602,6075,26
"1469",6037463900,6075,11
"1470",6037620303,6075,8
"1471",6037620400,6075,29
"1472",6037650606,6075,12
"1473",6037651101,6075,24
"1474",6037701000,6075,66
"1475",6037701501,6075,14
"1476",6037701502,6075,2
"1477",6037701601,6075,2
"1478",6037701602,6075,4
"1479",6037701701,6075,39
"1480",6037701802,6075,19
"1481",6037702300,6075,105
"1482",6037800324,6075,17
"1483",6037800325,6075,9
"1484",6037800337,6075,37
"1485",6037920328,6075,3
"1486",6037980013,6075,261
"1487",6059062647,6075,1
"1488",6079011505,6075,29
"1489",6079012505,6075,2
"1490",6083001404,6075,5
"1491",6083002211,6075,4
"1492",6111001510,6075,3
"1493",6111005906,6075,5
"1494",6111005907,6075,7
"1495",6111007000,6075,23
"1496",6037135116,6077,10
"1497",6037207305,6077,7
"1498",6037207711,6077,76
"1499",6037214000,6077,2
"1500",6037224010,6077,4
"1501",6037224020,6077,9
"1502",6037265204,6077,3
"1503",6037267700,6077,3
"1504",6037267901,6077,30
"1505",6037269000,6077,1
"1506",6037311601,6077,21
"1507",6037311602,6077,2
"1508",6037620400,6077,12
"1509",6037651101,6077,28
"1510",6037670417,6077,3
"1511",6037700801,6077,53
"1512",6037700802,6077,3
"1513",6037701501,6077,4
"1514",6037701602,6077,1
"1515",6037701802,6077,1
"1516",6037702300,6077,42
"1517",6037800337,6077,14
"1518",6037920328,6077,17
"1519",6037980013,6077,106
"1520",6059062647,6077,1
"1521",6059099232,6077,3
"1522",6079011505,6077,34
"1523",6079012505,6077,5
"1524",6083001404,6077,4
"1525",6083002211,6077,18
"1526",6083003001,6077,23
"1527",6111001510,6077,6
"1528",6111005906,6077,21
"1529",6111005907,6077,9
"1530",6111007000,6077,2
"1531",6111008501,6077,2
"1532",6111008502,6077,7
"1533",6037108202,6079,10
"1534",6037108204,6079,3
"1535",6037120300,6079,4
"1536",6037134422,6079,4
"1537",6037135116,6079,19
"1538",6037141400,6079,17
"1539",6037143200,6079,1
"1540",6037191810,6079,2
"1541",6037207305,6079,8
"1542",6037207711,6079,49
"1543",6037212303,6079,1
"1544",6037214000,6079,5
"1545",6037216302,6079,12
"1546",6037219901,6079,1
"1547",6037224010,6079,22
"1548",6037224020,6079,8
"1549",6037264305,6079,2
"1550",6037265204,6079,24
"1551",6037265301,6079,8
"1552",6037265307,6079,3
"1553",6037267700,6079,13
"1554",6037267901,6079,97
"1555",6037269000,6079,1
"1556",6037271600,6079,3
"1557",6037275313,6079,4
"1558",6037311601,6079,25
"1559",6037311602,6079,3
"1560",6037461700,6079,2
"1561",6037463900,6079,8
"1562",6037464000,6079,5
"1563",6037481606,6079,2
"1564",6037620303,6079,1
"1565",6037620400,6079,29
"1566",6037621201,6079,3
"1567",6037650606,6079,9
"1568",6037651101,6079,32
"1569",6037670417,6079,10
"1570",6037700801,6079,41
"1571",6037700802,6079,6
"1572",6037701000,6079,19
"1573",6037701501,6079,4
"1574",6037701502,6079,4
"1575",6037701601,6079,8
"1576",6037701602,6079,6
"1577",6037701701,6079,14
"1578",6037701802,6079,4
"1579",6037702300,6079,17
"1580",6037702802,6079,4
"1581",6037702900,6079,10
"1582",6037703003,6079,150
"1583",6037800324,6079,55
"1584",6037800337,6079,6
"1585",6037800504,6079,22
"1586",6037920328,6079,5
"1587",6037920330,6079,11
"1588",6037980013,6079,213
"1589",6059052513,6079,1
"1590",6059062647,6079,8
"1591",6059099232,6079,7
"1592",6079011505,6079,5883
"1593",6079012505,6079,1043
"1594",6083000302,6079,23
"1595",6083000400,6079,25
"1596",6083001404,6079,10
"1597",6083002211,6079,862
"1598",6083003001,6079,158
"1599",6111001510,6079,8
"1600",6111005906,6079,21
"1601",6111005907,6079,46
"1602",6111006600,6079,1
"1603",6111007000,6079,21
"1604",6111008501,6079,7
"1605",6111008502,6079,18
"1606",6037135116,6081,26
"1607",6037141400,6081,34
"1608",6037191810,6081,4
"1609",6037207305,6081,12
"1610",6037207711,6081,187
"1611",6037212303,6081,6
"1612",6037214000,6081,6
"1613",6037216302,6081,43
"1614",6037224010,6081,9
"1615",6037224020,6081,19
"1616",6037265204,6081,12
"1617",6037265301,6081,3
"1618",6037265307,6081,4
"1619",6037267901,6081,251
"1620",6037269000,6081,2
"1621",6037275313,6081,4
"1622",6037461700,6081,1
"1623",6037463900,6081,12
"1624",6037481606,6081,19
"1625",6037620303,6081,6
"1626",6037651101,6081,18
"1627",6037700801,6081,75
"1628",6037700802,6081,14
"1629",6037701701,6081,15
"1630",6037701802,6081,16
"1631",6037702900,6081,6
"1632",6037703003,6081,217
"1633",6037800337,6081,24
"1634",6037800504,6081,7
"1635",6037920328,6081,1
"1636",6037980013,6081,326
"1637",6059099232,6081,1
"1638",6079011505,6081,33
"1639",6083000302,6081,2
"1640",6083000400,6081,27
"1641",6083001404,6081,2
"1642",6083003001,6081,23
"1643",6111005906,6081,10
"1644",6111005907,6081,5
"1645",6037108204,6083,19
"1646",6037120300,6083,10
"1647",6037134422,6083,6
"1648",6037135116,6083,62
"1649",6037141400,6083,26
"1650",6037143200,6083,2
"1651",6037191810,6083,3
"1652",6037207305,6083,7
"1653",6037207711,6083,76
"1654",6037212303,6083,2
"1655",6037214000,6083,5
"1656",6037216302,6083,15
"1657",6037219901,6083,1
"1658",6037224010,6083,35
"1659",6037224020,6083,12
"1660",6037264305,6083,3
"1661",6037265204,6083,22
"1662",6037265301,6083,6
"1663",6037265307,6083,1
"1664",6037267700,6083,24
"1665",6037267901,6083,111
"1666",6037269000,6083,4
"1667",6037271600,6083,3
"1668",6037275313,6083,13
"1669",6037311601,6083,48
"1670",6037311602,6083,5
"1671",6037461700,6083,2
"1672",6037463900,6083,4
"1673",6037464000,6083,12
"1674",6037481606,6083,4
"1675",6037620303,6083,4
"1676",6037620400,6083,46
"1677",6037620802,6083,7
"1678",6037621201,6083,1
"1679",6037650606,6083,14
"1680",6037651101,6083,70
"1681",6037670417,6083,15
"1682",6037700801,6083,66
"1683",6037700802,6083,13
"1684",6037701000,6083,32
"1685",6037701501,6083,7
"1686",6037701502,6083,6
"1687",6037701601,6083,14
"1688",6037701602,6083,7
"1689",6037701701,6083,12
"1690",6037701802,6083,9
"1691",6037702300,6083,27
"1692",6037702802,6083,6
"1693",6037702900,6083,16
"1694",6037703003,6083,178
"1695",6037800324,6083,104
"1696",6037800325,6083,12
"1697",6037800337,6083,47
"1698",6037800504,6083,24
"1699",6037920328,6083,7
"1700",6037920330,6083,15
"1701",6037980013,6083,268
"1702",6059052513,6083,1
"1703",6059062647,6083,11
"1704",6059099232,6083,8
"1705",6079011505,6083,833
"1706",6079012505,6083,32
"1707",6083000302,6083,3413
"1708",6083000400,6083,1176
"1709",6083001404,6083,1327
"1710",6083002211,6083,1742
"1711",6083003001,6083,6296
"1712",6111001510,6083,247
"1713",6111005906,6083,92
"1714",6111005907,6083,79
"1715",6111006600,6083,27
"1716",6111007000,6083,70
"1717",6111008501,6083,11
"1718",6111008502,6083,59
"1719",6037108204,6085,8
"1720",6037120300,6085,8
"1721",6037135116,6085,73
"1722",6037141400,6085,33
"1723",6037207305,6085,14
"1724",6037207711,6085,371
"1725",6037214000,6085,15
"1726",6037216302,6085,48
"1727",6037224010,6085,6
"1728",6037224020,6085,8
"1729",6037264305,6085,2
"1730",6037265204,6085,29
"1731",6037265301,6085,15
"1732",6037265307,6085,13
"1733",6037267300,6085,1
"1734",6037267700,6085,27
"1735",6037267901,6085,349
"1736",6037269000,6085,1
"1737",6037275313,6085,15
"1738",6037311601,6085,65
"1739",6037311602,6085,12
"1740",6037463900,6085,10
"1741",6037464000,6085,6
"1742",6037481606,6085,8
"1743",6037620303,6085,2
"1744",6037620400,6085,38
"1745",6037650606,6085,17
"1746",6037651101,6085,31
"1747",6037700801,6085,201
"1748",6037700802,6085,14
"1749",6037701000,6085,19
"1750",6037701501,6085,4
"1751",6037701502,6085,4
"1752",6037701601,6085,1
"1753",6037701602,6085,7
"1754",6037701701,6085,35
"1755",6037701802,6085,18
"1756",6037702300,6085,302
"1757",6037702900,6085,28
"1758",6037703003,6085,906
"1759",6037800324,6085,35
"1760",6037800325,6085,8
"1761",6037800337,6085,137
"1762",6037800504,6085,13
"1763",6037920328,6085,9
"1764",6037920330,6085,10
"1765",6037980013,6085,2010
"1766",6059052513,6085,3
"1767",6059062647,6085,14
"1768",6059099232,6085,5
"1769",6079011505,6085,87
"1770",6079012505,6085,7
"1771",6083000302,6085,8
"1772",6083000400,6085,31
"1773",6083001404,6085,17
"1774",6083002211,6085,13
"1775",6083003001,6085,60
"1776",6111001510,6085,3
"1777",6111005906,6085,5
"1778",6111005907,6085,26
"1779",6111007000,6085,72
"1780",6111008501,6085,6
"1781",6111008502,6085,12
"1782",6037120300,6087,2
"1783",6037135116,6087,5
"1784",6037141400,6087,1
"1785",6037191810,6087,1
"1786",6037207305,6087,7
"1787",6037216302,6087,10
"1788",6037224010,6087,5
"1789",6037224020,6087,4
"1790",6037265204,6087,1
"1791",6037265301,6087,4
"1792",6037464000,6087,2
"1793",6037620400,6087,1
"1794",6037651101,6087,2
"1795",6037700801,6087,19
"1796",6037700802,6087,6
"1797",6037701000,6087,4
"1798",6037701502,6087,1
"1799",6037702300,6087,9
"1800",6037702900,6087,8
"1801",6037800324,6087,5
"1802",6037800325,6087,1
"1803",6037800337,6087,1
"1804",6079011505,6087,39
"1805",6079012505,6087,12
"1806",6083000302,6087,4
"1807",6083000400,6087,2
"1808",6083001404,6087,2
"1809",6083002211,6087,16
"1810",6083003001,6087,10
"1811",6111005906,6087,4
"1812",6111007000,6087,8
"1813",6111008501,6087,1
"1814",6111008502,6087,1
"1815",6037120300,6089,1
"1816",6037207305,6089,1
"1817",6037265204,6089,4
"1818",6037267901,6089,3
"1819",6037702300,6089,3
"1820",6037703003,6089,40
"1821",6079011505,6089,4
"1822",6037700801,6091,1
"1823",6037980013,6091,1
"1824",6037120300,6093,1
"1825",6037267901,6093,2
"1826",6037702300,6093,1
"1827",6037703003,6093,18
"1828",6083002211,6093,1
"1829",6037120300,6095,3
"1830",6037135116,6095,6
"1831",6037207711,6095,60
"1832",6037214000,6095,5
"1833",6037216302,6095,8
"1834",6037224010,6095,6
"1835",6037224020,6095,9
"1836",6037265204,6095,2
"1837",6037267700,6095,4
"1838",6037267901,6095,68
"1839",6037311601,6095,22
"1840",6037311602,6095,1
"1841",6037463900,6095,5
"1842",6037464000,6095,3
"1843",6037481606,6095,3
"1844",6037620303,6095,2
"1845",6037620802,6095,2
"1846",6037650606,6095,5
"1847",6037700801,6095,33
"1848",6037700802,6095,4
"1849",6037701000,6095,8
"1850",6037701501,6095,1
"1851",6037701602,6095,8
"1852",6037702802,6095,3
"1853",6037702900,6095,7
"1854",6037800325,6095,6
"1855",6037800337,6095,2
"1856",6037800504,6095,1
"1857",6037920328,6095,10
"1858",6037920330,6095,2
"1859",6037980013,6095,52
"1860",6059062647,6095,3
"1861",6059099232,6095,3
"1862",6083000302,6095,5
"1863",6083001404,6095,5
"1864",6083002211,6095,2
"1865",6083003001,6095,15
"1866",6111005906,6095,8
"1867",6111007000,6095,2
"1868",6037141400,6097,16
"1869",6037191810,6097,6
"1870",6037207305,6097,4
"1871",6037207711,6097,84
"1872",6037214000,6097,3
"1873",6037224020,6097,9
"1874",6037265204,6097,12
"1875",6037265301,6097,4
"1876",6037267901,6097,127
"1877",6037275313,6097,5
"1878",6037311601,6097,53
"1879",6037311602,6097,3
"1880",6037431701,6097,1
"1881",6037620303,6097,2
"1882",6037620400,6097,20
"1883",6037620802,6097,4
"1884",6037670417,6097,1
"1885",6037700801,6097,33
"1886",6037700802,6097,7
"1887",6037701501,6097,1
"1888",6037701601,6097,2
"1889",6037701802,6097,4
"1890",6037702300,6097,21
"1891",6037702900,6097,5
"1892",6037800337,6097,16
"1893",6037800504,6097,12
"1894",6037980013,6097,80
"1895",6059052513,6097,2
"1896",6079011505,6097,1
"1897",6083000302,6097,6
"1898",6083000400,6097,3
"1899",6083001404,6097,5
"1900",6083002211,6097,3
"1901",6083003001,6097,17
"1902",6111005906,6097,4
"1903",6111005907,6097,4
"1904",6037108202,6099,1
"1905",6037120300,6099,3
"1906",6037141400,6099,4
"1907",6037207305,6099,5
"1908",6037207711,6099,32
"1909",6037214000,6099,2
"1910",6037265204,6099,3
"1911",6037267700,6099,8
"1912",6037267901,6099,13
"1913",6037275313,6099,2
"1914",6037311601,6099,12
"1915",6037311602,6099,1
"1916",6037431701,6099,3
"1917",6037651101,6099,19
"1918",6037700801,6099,16
"1919",6037701000,6099,1
"1920",6037701602,6099,3
"1921",6037701802,6099,6
"1922",6037800324,6099,10
"1923",6037800337,6099,15
"1924",6037800504,6099,5
"1925",6037920328,6099,9
"1926",6037980013,6099,37
"1927",6059062647,6099,2
"1928",6079011505,6099,23
"1929",6079012505,6099,10
"1930",6083001404,6099,2
"1931",6083002211,6099,6
"1932",6083003001,6099,13
"1933",6111001510,6099,5
"1934",6111005906,6099,7
"1935",6111005907,6099,4
"1936",6111008501,6099,1
"1937",6111008502,6099,2
"1938",6037135116,6101,3
"1939",6037207305,6101,1
"1940",6037224010,6101,1
"1941",6037224020,6101,2
"1942",6037265204,6101,1
"1943",6037311601,6101,1
"1944",6037311602,6101,1
"1945",6037650606,6101,1
"1946",6037700801,6101,3
"1947",6037701602,6101,1
"1948",6037800324,6101,4
"1949",6037800325,6101,2
"1950",6037980013,6101,10
"1951",6079011505,6101,2
"1952",6083003001,6101,4
"1953",6111001510,6101,1
"1954",6111005906,6101,3
"1955",6111007000,6101,1
"1956",6111008501,6101,1
"1957",6037207711,6103,3
"1958",6037214000,6103,1
"1959",6037267901,6103,1
"1960",6037311601,6103,1
"1961",6037311602,6103,1
"1962",6037701602,6103,1
"1963",6037703003,6103,15
"1964",6037800337,6103,1
"1965",6037800504,6103,3
"1966",6079011505,6103,5
"1967",6083001404,6103,1
"1968",6083002211,6103,1
"1969",6083003001,6103,1
"1970",6111001510,6103,2
"1971",6111005906,6103,2
"1972",6037703003,6105,2
"1973",6079011505,6105,2
"1974",6083000400,6105,1
"1975",6083001404,6105,1
"1976",6111005906,6105,1
"1977",6037108204,6107,9
"1978",6037119202,6107,1
"1979",6037120300,6107,4
"1980",6037135116,6107,26
"1981",6037141400,6107,8
"1982",6037207305,6107,7
"1983",6037207711,6107,39
"1984",6037212303,6107,2
"1985",6037214000,6107,5
"1986",6037216302,6107,3
"1987",6037224010,6107,5
"1988",6037224020,6107,12
"1989",6037264305,6107,1
"1990",6037265204,6107,10
"1991",6037265301,6107,7
"1992",6037267700,6107,23
"1993",6037267901,6107,25
"1994",6037275313,6107,3
"1995",6037311601,6107,9
"1996",6037431701,6107,2
"1997",6037463900,6107,3
"1998",6037464000,6107,2
"1999",6037481606,6107,1
"2000",6037620400,6107,10
"2001",6037620802,6107,2
"2002",6037650606,6107,1
"2003",6037651101,6107,33
"2004",6037670417,6107,8
"2005",6037700801,6107,18
"2006",6037700802,6107,11
"2007",6037701000,6107,6
"2008",6037701502,6107,4
"2009",6037701601,6107,1
"2010",6037701602,6107,5
"2011",6037702300,6107,3
"2012",6037702802,6107,1
"2013",6037702900,6107,10
"2014",6037703003,6107,127
"2015",6037800324,6107,12
"2016",6037800325,6107,2
"2017",6037800337,6107,18
"2018",6037800504,6107,6
"2019",6037920328,6107,14
"2020",6037920330,6107,5
"2021",6037980013,6107,46
"2022",6059062647,6107,1
"2023",6059099232,6107,2
"2024",6079011505,6107,54
"2025",6079012505,6107,30
"2026",6083000302,6107,1
"2027",6083000400,6107,6
"2028",6083001404,6107,5
"2029",6083002211,6107,11
"2030",6083003001,6107,82
"2031",6111001510,6107,7
"2032",6111005906,6107,18
"2033",6111005907,6107,6
"2034",6111006600,6107,1
"2035",6111007000,6107,3
"2036",6111008501,6107,5
"2037",6111008502,6107,17
"2038",6037135116,6109,1
"2039",6037207711,6109,4
"2040",6037216302,6109,4
"2041",6037265301,6109,1
"2042",6037463900,6109,1
"2043",6037651101,6109,1
"2044",6037700801,6109,2
"2045",6037701602,6109,1
"2046",6037702300,6109,1
"2047",6037800324,6109,3
"2048",6037800337,6109,1
"2049",6037800504,6109,1
"2050",6037980013,6109,5
"2051",6079011505,6109,8
"2052",6079012505,6109,1
"2053",6083000302,6109,1
"2054",6083002211,6109,1
"2055",6083003001,6109,3
"2056",6111005907,6109,1
"2057",6111008502,6109,1
"2058",6037108202,6111,21
