"FIPS","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","grant_funds","grant_funds_econ","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","state_FIPS","combined_loss","combined_econ_loss","combined_job_loss","combined_loss_noself","combined_econ_loss_noself","combined_job_loss_noself","terminated_loss_log","terminated_loss_noself_log","terminated_econ_loss_log","terminated_job_loss_log","terminated_econ_loss_noself_log","terminated_job_loss_noself_log","IDC_loss_log","IDC_econ_loss_log","IDC_job_loss_log","grant_funds_log","grant_funds_econ_log","combined_loss_log","combined_econ_loss_log","combined_job_loss_log","combined_loss_noself_log","combined_econ_loss_noself_log","combined_job_loss_noself_log"
"20069",133.091665663858,133.069992025506,370.607512246376,0.0012146119759616,370.554390853486,0.00121443208476327,4437.44001835301,12367.0461959328,0.0385037060749864,26907.9787913896,75002.8583734912,10.0928350539072,27.9330829527678,0.000092582924665086,0,0,0,"20",4560.43884896296,12709.7206252264,0.0396257351262829,4570.51001037851,12737.6005867863,0.0397181381597496,4.89852363819858,4.89836199213339,5.91783822268361,0.00121387493159035,5.9176952621988,0.00121369525860898,8.39805824647158,9.42287150593769,0.0377809330084388,10.2002152939629,11.2252948361751,8.42539338979037,9.45020106007637,0.0388607783136262,8.42759884733817,9.45239207904154,0.0389496554202121
"20071",19.971920079595,19.971920079595,54.8503377380793,0.00017313935146146,54.8503377380793,0.00017313935146146,659.868020995509,1781.51678104048,0.00545286404582527,3927.89354490645,10674.0703008099,1.39939128872123,3.76082471413434,0.0000124151039146148,0,0,0,"20",678.440549786382,1832.60629406442,0.00561358829337212,679.839941075104,1836.36711877856,0.00562600339728673,3.04318440388837,3.04318440388837,4.02267557273201,0.000173124364573803,4.02267557273201,0.000173124364573803,6.49355415425095,7.4857815665726,0.00543805100726611,8.276113124487,9.2756664236311,6.52126973864719,7.51403995914129,0.00559789082529102,6.52332724339242,7.51608891216105,0.00561023654876042
"20073",393.471766858973,385.524533922079,1067.67763007065,0.00344872232237439,1049.10781011126,0.00338824675021047,10861.5721351614,29887.7371124341,0.0915987045730554,67737.102137315,186849.903588447,18.3612503850449,50.2041915153374,0.00016383641188806,0,0,0,"20",11236.6826516353,30905.2105509894,0.0948835904835417,11247.0966690834,30936.8449225454,0.0949869513232659,5.97754757082749,5.95719534317221,6.97417730340446,0.00344278911695148,6.95664811417715,0.00338251957526539,9.29307841030293,10.3052370032122,0.0876433231282342,11.1234041091106,12.1380662708048,9.32702793240843,10.3387124313955,0.0906480475564566,9.32795420834881,10.3397354682605,0.0907424465977038
"20075",29.1220550670238,29.1220550670238,81.1021855954499,0.00024726268979866,81.1021855954499,0.00024726268979866,1258.62090308096,3515.85041031063,0.0106838052842418,7765.45022166089,21855.4143670517,2.33035860747144,6.53560416850201,0.0000195750123027601,0,0,0,"20",1285.41259954051,3590.41699173758,0.0109114929617377,1287.74295814799,3596.95259590608,0.0109310679740405,3.40525762992104,3.40525762992104,4.40796463724229,0.000247232125417989,4.40796463724229,0.000247232125417989,7.13856608410423,8.16532109824858,0.0106271367033024,8.95756848204167,9.9922497211518,7.15961269279567,8.18630210882609,0.0108523921524582,7.16142257122156,8.18812023930031,0.0108717556901356
"20077",124.581075031714,123.069549437291,335.825615093219,0.00110683305703009,332.259498247146,0.00109337831917044,3344.35013488011,9270.95066738266,0.0287467671257858,23691.3772261694,65808.6498630798,6.32302124023061,17.1343711744639,0.0000552636285787562,0,0,0,"20",3462.6081886716,9589.64191130141,0.0297983365542372,3467.41968431741,9603.2101656298,0.0298401454449563,4.83295156618216,4.82084229092801,5.81956533379097,0.00110622096893327,5.80892146051955,0.00109278101644162,8.11532664118904,9.13474906440391,0.0283413304776297,10.0729086393607,11.0945217610148,8.15006615377907,9.16854310112243,0.0293629933190607,8.15145434681772,9.16995684023684,0.029403591599866
"20079",1166.10267761307,1164.56273408508,3293.66335665418,0.0104654973058107,3290.01510067526,0.0104517485583625,36316.3739980083,101885.705198817,0.31263853433281,251908.576263432,706420.701357221,80.1766024306765,227.57257072008,0.000746608454746466,0,0,0,"20",37402.3000731907,104951.795984752,0.322357423183874,37480.9367320934,105175.720299493,0.323090282891173,7.06227961266045,7.06095928292607,8.10005927378211,0.0104111130983167,8.09895133740904,0.010397506655523,10.5000515282844,11.5316167416,0.272039259881491,12.4368254777492,13.4679676488606,10.529514216761,11.5612659660064,0.279416070381941,10.5316144087658,11.5633972648687,0.279970123840917
"20081",52.9105259355896,49.5727031647309,149.907171889463,0.000467072075039199,140.956718904796,0.000436697887824385,2707.19095756304,7528.53740884518,0.0234102758083474,16675.2966391417,46408.8879668448,2.93230626405198,8.4321331538227,0.000026546187594456,0,0,0,"20",2757.16917723458,7670.01244758082,0.0238508016957921,2756.76366072778,7669.49412774998,0.0238469736961718,3.98732574522363,3.92341196758321,5.01666489207624,0.00046696303083064,4.95552221469629,0.000436602563052759,7.90403614763282,8.92658888581856,0.0231404581908466,9.72174362722948,10.7452678182449,7.92232239702115,8.94520388663831,0.0235708145328729,7.92217536241451,8.94513631572166,0.0235670757002518
"20083",70.8782846208013,70.8782846208013,199.320060144393,0.000603990358491654,199.320060144393,0.000603990358491654,1530.73045251819,4295.8267152639,0.0129673954531842,9739.56639238544,27338.6783837195,1.40940903654346,3.98575886840333,0.0000121423605385482,0,0,0,"20",1600.19932810245,4491.16101653989,0.0135592434511373,1601.60873713899,4495.1467754083,0.0135713858116759,4.27497419714536,4.27497419714536,5.29991638815327,0.000603808029727843,5.29991638815327,0.000603808029727843,7.33415338998896,8.36563205605095,0.0128840386213991,9.1840545461148,10.2160943466286,7.37850820749708,8.41008916039398,0.013468139519377,7.37938804118172,8.41097603681653,0.0134801193694799
"20085",1562.15944321938,1540.71754074055,4174.9038228892,0.01346622091236,4123.29870493047,0.0132755928914788,37026.0403413673,101979.071570689,0.314473277685613,223522.738416295,616144.842850443,64.8186711310433,175.598771877305,0.000567124858627719,0,0,0,"20",38523.3811134557,105978.376621701,0.327372373739346,38566.7578821079,106102.370275619,0.327748870577092,7.35446433623559,7.34065236013323,8.33708609837992,0.013376357210296,8.32465127338934,0.0131882444273603,10.5194037447444,11.5325326964199,0.273436036099927,12.3172728995491,13.331238972367,10.5590465955156,11.5709997939923,0.283201329202837,10.5601719183772,11.5721690891835,0.283484929690819
"20087",9179.27893541524,9154.07094106485,25482.6813163794,0.0775012407120441,25422.951573975,0.0772791719471648,173897.10003833,484272.877128005,1.46652930678807,1095048.27228377,3051177.23936281,125.170219514113,343.274432482354,0.00107329537866274,0,0,0,"20",182951.208754231,509412.284011902,1.54295725212146,183051.170979395,509695.82870198,1.54380847873524,9.1248128682744,9.12206320596606,10.1457935779149,0.0746446944679976,10.143446984038,0.0744385771630872,12.0662247746837,13.0904058874941,0.9028120235542,13.9063099177398,14.9310383819737,12.1169802433684,13.1410149189494,0.933327676279603,12.117526478513,13.1415713744174,0.933662359127907
