"FIPS","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","grant_funds","grant_funds_econ","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","rho"
"21153",1559.86046822229,1559.86046822229,4046.70086411837,0.0138827581671784,4046.70086411837,0.0138827581671784,13901.1550105066,36051.7221496389,0.123979449701959,80962.4421767021,209701.398544103,168.470839729813,437.05902329222,0.00149939047359533,0,0,0,0.25
"21155",5134.08206175111,5134.08206175111,13320.9488510642,0.045857211739338,13320.9488510642,0.045857211739338,41112.1339462557,106636.96723963,0.368073817623136,232382.323549254,602358.304662915,481.769976247343,1250.30542866022,0.0043157018800519,0,0,0,0.25
"21157",1566.13320024786,1566.13320024786,4112.49029015467,0.014666792541405,4112.49029015467,0.014666792541405,16317.376189632,43032.6535663809,0.159808134599311,95797.8293306056,252919.429583876,123.551683174841,328.535587239833,0.00122337568943388,0,0,0,0.25
"21159",1137.66000368126,1137.66000368126,2959.24545777288,0.0102539381064966,2959.24545777288,0.0102539381064966,8076.54754792697,20974.4749387533,0.0722280630946264,44177.294524536,114732.927771105,111.668150316676,291.337517768766,0.00102075882730327,0,0,0,0.25
"21161",9866.53445519808,9866.53445519808,25579.2437484826,0.0885789159206011,25579.2437484826,0.0885789159206011,92312.5131537693,239242.048788651,0.834670222949471,511579.438192169,1325836.44957982,942.337386117298,2443.95688660801,0.00842614813283078,0,0,0,0.25
"21163",15090.8951374219,15090.8951374219,39212.9998868688,0.135047818878573,39212.9998868688,0.135047818878573,99047.9801764159,257654.785526247,0.890113683265525,556928.639589966,1448559.59470748,1105.56193452993,2882.00200194627,0.00999302674354451,0,0,0,0.25
"21165",2626.39940201608,2626.39940201608,6819.40983523493,0.0234589665995313,6819.40983523493,0.0234589665995313,23592.7160791771,61236.081612267,0.212725142822271,129053.3598406,334977.146306974,269.006417829993,699.40814891581,0.00240931773413598,0,0,0,0.25
"21167",12224.9107037012,12224.9107037012,31576.2683933369,0.108681550306258,31576.2683933369,0.108681550306258,101759.105408664,263250.353209333,0.910401360595722,569121.593788987,1469712.00416433,1213.60311481827,3135.53924186932,0.0108180728096844,0,0,0,0.25
"21169",2013.28387003408,2013.28387003408,5260.73457275956,0.018537355933844,5260.73457275956,0.018537355933844,18477.8988577056,48816.8345300091,0.178874192671569,105572.411970829,279085.91583876,185.753895877417,488.834773531817,0.00176707051969178,0,0,0,0.25
"21171",2523.31649712248,2523.31649712248,6553.71305387036,0.0225813427224982,6553.71305387036,0.0225813427224982,16342.674469071,42576.434192005,0.148388812926625,90387.2733592519,235533.338894462,207.726931076639,540.287728428557,0.00187154185585864,0,0,0,0.25
"21173",26108.2040016167,26108.2040016167,67938.4357728242,0.23447762349683,67938.4357728242,0.23447762349683,233179.334709331,606145.909647949,2.10256336830654,1281105.79058661,3331898.76355023,2858.31446433795,7449.46479148748,0.025799333582768,0,0,0,0.25
"21175",873.762897661802,698.656406719537,2210.81976285503,0.00847903982314477,1780.65433610595,0.00672797491372213,8941.68870138432,22847.3498224182,0.0876503063263831,55499.1607123034,141864.375391435,26.6081958017758,71.1724615741215,0.000251262512145324,0,0,0,0.25
"21177",4110.00904855404,4110.00904855404,10690.3303513354,0.0371471025036691,10690.3303513354,0.0371471025036691,36806.9769208784,95881.2083168976,0.339304159818169,200601.332492562,523199.499379728,367.40220222735,959.312504092755,0.00336757151879299,0,0,0,0.25
"21179",27382.248417384,27382.248417384,71381.4938120486,0.245548383883721,71381.4938120486,0.245548383883721,172855.887206964,451137.56580049,1.55613072606313,953489.8575219,2486159.10576424,1763.95884127419,4618.83259049983,0.0159360301757921,0,0,0,0.25
"21181",4896.10315146805,4896.10315146805,12701.8186930774,0.0435753180480657,12701.8186930774,0.0435753180480657,41469.9228783493,107514.881853013,0.36984226993413,245881.388870342,637584.572462894,513.577955951249,1332.36042612748,0.00457084380796612,0,0,0,0.25
"21183",2797.54367324769,2797.54367324769,7276.60736580194,0.0251821496776735,7276.60736580194,0.0251821496776735,21923.8325094185,57246.2769705462,0.201162197090779,123096.395049773,321472.266410665,239.14124894782,623.529485523229,0.00217720307512038,0,0,0,0.25
"21185",109723.454958384,109723.454958384,284720.789643873,0.977623660200341,284720.789643873,0.977623660200341,742109.210236351,1925876.09577087,6.62047024639133,4008290.21651639,10396573.1674288,5046.16965713657,13107.0712917604,0.0451159950006124,0,0,0,0.25
"21187",1731.21655969578,1731.21655969578,4497.86494758692,0.0160653834230681,4497.86494758692,0.0160653834230681,19032.3270503292,49406.0943029655,0.18102852454679,115344.554832749,295502.096163309,182.122772080688,473.271261166414,0.00172544870673719,0,0,0,0.25
"21189",15.4007935735151,15.4007935735151,37.8334858072735,0.000154007935735151,37.8334858072735,0.000154007935735151,1735.13625770762,6596.54959939061,0.0146336864677144,11310.9486699297,43046.8654120738,10.2267283349562,25.1229119764831,0.000102267283349562,0,0,0,0.25
"21191",4431.44848618385,4431.44848618385,11507.8900253997,0.0412264772946853,11507.8900253997,0.0412264772946853,85608.3679142583,222406.252977924,0.840305413871435,480874.93020481,1248248.62325022,376.652319391059,978.026948092564,0.00347829943228713,0,0,0,0.25
"21193",3965.61138782154,3965.61138782154,10287.9305162868,0.0353077147350266,10287.9305162868,0.0353077147350266,34701.4722829355,90015.7960915773,0.31084346474707,191992.516547877,498197.275789184,422.502866691252,1096.08695813703,0.00376027551355215,0,0,0,0.25
"21195",7235.89385380149,7235.89385380149,18771.869989255,0.0643994552988333,18771.869989255,0.0643994552988333,126862.557863908,329088.705943453,1.12890008738476,678646.554704209,1760682.99352006,766.284215545968,1987.94896106581,0.00681992951835912,0,0,0,0.25
"21197",5266.52243056282,5266.52243056282,13659.5407042028,0.0469327562895985,13659.5407042028,0.0469327562895985,44179.6357249074,114450.861734074,0.394392593748465,249703.460296852,646441.946390471,527.420841169314,1368.63320854267,0.00469823528474255,0,0,0,0.25
"21199",8485.34091727832,8485.34091727832,22071.7612649333,0.0760149900765488,22071.7612649333,0.0760149900765488,69093.7132999798,180069.030162179,0.623477132856347,388697.39166229,1012363.83394297,841.804682837022,2192.73750747529,0.00757163749203225,0,0,0,0.25
"21201",74.0941285132797,74.0941285132797,192.325738969288,0.000683785211804759,192.325738969288,0.000683785211804759,1345.8372635752,3455.42030394618,0.0131783552636706,8606.01693365146,22108.6577161535,2.00898075439068,5.21568867156378,0.0000187681061180483,0,0,0,0.25
"21203",2339.79070233344,2339.79070233344,6070.05129617755,0.0208241372507676,6070.05129617755,0.0208241372507676,19695.5244161403,51095.528925669,0.175290167303649,109098.764231012,283031.766290629,252.706259594719,655.58853493833,0.002249085710393,0,0,0,0.25
"21205",18609.4517922605,18609.4517922605,48306.0945243944,0.167878644063327,48306.0945243944,0.167878644063327,160794.035424896,417421.239217373,1.45833579479748,882009.06148119,2289700.52896407,1859.87891445928,4826.30839084333,0.016644404785221,0,0,0,0.25
"21207",1051.81728785901,1051.81728785901,2728.69914610026,0.00936117386194523,2728.69914610026,0.00936117386194523,7991.29650204916,20683.8589547435,0.0709192600618981,47396.8546551644,122676.873391742,93.7266239934379,243.152267803412,0.000834166953541598,0,0,0,0.25
"21209",73629.067799641,73623.0150408241,191150.862310063,0.656784648941104,191136.812098284,0.656728358284107,647946.72082001,1676522.64520333,5.79316449797197,3589657.15355628,9285126.38741039,7807.4985550719,20283.7978482516,0.0697919128913539,0,0,0,0.25
"21211",34547.357161783,34547.357161783,89702.9715125492,0.308329624891835,89702.9715125492,0.308329624891835,213342.186139361,554414.197283815,1.90976960495125,1177638.93338048,3056450.69820832,1905.87275011931,4959.14403597115,0.0171242969825771,0,0,0,0.25
"21213",8157.00681809449,8157.00681809449,21199.3797989874,0.0740854946657779,21199.3797989874,0.0740854946657779,48624.4908942852,127550.518026729,0.460636817161709,297808.579016013,777530.75473465,592.651229111628,1547.52384495333,0.00549923166648131,0,0,0,0.25
"21215",13301.2570534791,13301.2570534791,34519.3844331932,0.118619323160352,34519.3844331932,0.118619323160352,82134.2163581166,213390.003687746,0.736528779614906,454235.474680184,1178875.18672801,744.240430238391,1933.53693404415,0.00666928416767479,0,0,0,0.25
"21217",2450.52131622681,2450.52131622681,6357.316522815,0.0218096397144186,6357.316522815,0.0218096397144186,20001.6602516101,51890.8109660706,0.178025659919034,115520.660675776,299812.325885912,255.35779432816,662.467334751293,0.00227268436952063,0,0,0,0.25
"21219",1591.46473741764,1591.46473741764,4192.98829276415,0.0151910025374348,4192.98829276415,0.0151910025374348,22569.6514700787,60012.3074985339,0.224395934703037,128675.195048324,342251.449954465,212.006991775163,561.46244901379,0.00207234120194306,0,0,0,0.25
"21221",1231.36418919781,1231.36418919781,3262.40737760767,0.0120735743668337,3262.40737760767,0.0120735743668337,19523.3975729276,52214.1730390083,0.199567703156421,113151.586607308,302608.716366434,154.289656549664,412.759062477775,0.00157812746678099,0,0,0,0.25
"21223",996.451980912326,996.451980912326,2585.06653278153,0.0088684226301197,2585.06653278153,0.0088684226301197,10273.1886474133,26655.8652713899,0.0914334966137247,60363.5718586048,156630.645909006,92.4008566267174,239.712867896931,0.000822367623977785,0,0,0,0.25
"21225",842.846453035671,842.846453035671,2194.11825800941,0.0076251593301256,2194.11825800941,0.0076251593301256,8092.90610958553,21204.7438295672,0.0779237925456359,44133.3029637724,115782.013641691,44.5806086478723,117.612721557092,0.000422241167176172,0,0,0,0.25
"21227",233021.035543304,233021.035543304,605059.068086272,2.08432916860128,605059.068086272,2.08432916860128,287247.592889218,758175.331473791,2.77782074225532,1726330.68374064,4547825.16012093,7264.52314762294,18956.2399146704,0.0664268356617665,0,0,0,0.25
"21229",1997.91797920362,1997.91797920362,5195.45903656927,0.0180196053993005,5195.45903656927,0.0180196053993005,19170.1653556874,50081.8410166373,0.176385477294453,114827.972241729,299401.224777693,208.324936227082,543.226879465001,0.00189963627097414,0,0,0,0.25
"21231",4488.97370893387,4488.97370893387,11655.8483869111,0.0400778296543672,11655.8483869111,0.0400778296543672,35960.9280067055,93395.1566564412,0.321347146528683,202629.122423221,527116.706185524,442.502207916738,1148.32740813148,0.00394157127139064,0,0,0,0.25
"21233",299.072345539933,299.072345539933,783.420829927263,0.00278556977341353,783.420829927263,0.00278556977341353,3174.07298549072,8410.35934226029,0.031128107821263,18951.1164907755,50175.5169028018,23.34688294618,61.9559062585598,0.000230559427497556,0,0,0,0.25
"21235",2791.56301750239,2791.56301750239,7242.1766232728,0.0248692583238078,7242.1766232728,0.0248692583238078,23344.9331920413,60556.2762976397,0.209195516667045,132310.247710105,343366.671966887,269.720346506011,699.731536205054,0.00240139926130747,0,0,0,0.25
"21237",0,0,0,0,0,0,366.471315122355,914.411517092391,0.00304123324702438,3350.19773248765,8487.95998553874,0,0,0,0,0,0,0.25
"21239",74904.4445852953,74729.338094353,194251.60286723,0.667283209873991,193821.437440481,0.665532144964568,622684.460304036,1614279.03804467,5.54051930505004,3418780.93419095,8862476.31018048,7912.82830859467,20527.1918849832,0.0704369517526191,0,0,0,0.25
"22001",5936.92967249721,5936.8528571352,16444.6770221508,0.0628242489761894,16444.4289945566,0.0628233041472367,54529.5672109212,151745.048285541,0.579582447892733,397339.408693687,1100059.43695623,416.095675166495,1143.93294319412,0.00435744420622233,0,0,0,0.25
"22003",669.821302831646,669.821302831646,2048.74548963353,0.00781220265722205,2048.74548963353,0.00781220265722205,18133.1767830003,54908.8342423115,0.209098651548278,115168.495373284,344963.236530277,94.8233487131536,276.614727799727,0.00105574272287965,0,0,0,0.25
"22005",38374.7580970411,38374.6812816791,106024.644193834,0.405390934329335,106024.39616624,0.405389989500382,410739.023369233,1133058.96909974,4.33217423281587,3086861.50787628,8504603.03615005,6305.55901364305,17371.7143178797,0.0664302113441329,0,0,0,0.25
"22007",6425.36506806104,6425.36506806104,17685.2309938064,0.0675782746465835,17685.2309938064,0.0675782746465835,33229.8933365579,91670.4128698767,0.350189013576716,222466.814802066,612642.760985179,226.223223191363,625.953844984058,0.00239161259043176,0,0,0,0.25
"22009",993.184436337295,993.184436337295,2729.45969359979,0.0103866264764976,2729.45969359979,0.0103866264764976,15645.4062286096,41691.5735730201,0.157188379231043,105461.677497433,285165.996633673,128.333088665588,356.048230197631,0.00134547437200917,0,0,0,0.25
"22011",974.779846438168,974.779846438168,2738.29569234314,0.010459071251486,2738.29569234314,0.010459071251486,11884.5250153984,33457.2297359869,0.12771216844293,81185.0769698625,226598.641922915,115.637558799482,326.440391667922,0.00124673186123947,0,0,0,0.25
"22013",1199.49244633012,1199.49244633012,3391.70374204354,0.0129225675299014,3391.70374204354,0.0129225675299014,19410.9423552586,53880.0578694714,0.205178809325438,118283.445882089,327544.915334258,69.3055458951117,197.151523078981,0.000740509024024723,0,0,0,0.25
"22015",3481.19705537415,3398.39877677341,9947.58934184741,0.0376348620306699,9680.24362731194,0.0366164432038807,441551.172351642,1215816.69506056,4.64201397403225,2464413.64002246,6784067.77217656,307.209327893634,861.717474519189,0.00325228342346884,0,0,0,0.25
"22017",13428.8906687984,13339.9244083378,38288.9334394215,0.145130369552446,38007.165471716,0.144054242825231,2317138.24369513,6369277.04417743,24.3359483071659,12832095.9493867,35253339.2555387,1224.4558999391,3456.79417154405,0.0131626621235492,0,0,0,0.25
"22019",14563.0877788883,14562.9341481642,42976.5382586881,0.163493147797023,42976.0422034997,0.163491258139117,85513.3541613107,246476.271858995,0.934245636343866,575169.681395545,1643380.31405184,924.43378263752,2624.3538021471,0.00999133953391693,0,0,0,0.25
"22021",376.797704107779,376.797704107779,1057.73808911185,0.0038995425594394,1057.73808911185,0.0038995425594394,3897.93254317238,11049.4164412665,0.0417477685087229,26585.9715094135,74601.6166541225,58.4533102657926,164.581617229514,0.000621463711720419,0,0,0,0.25
"22023",62.5049925093633,62.5049925093633,171.748218887536,0.000656302421348315,171.748218887536,0.000656302421348315,741.582975834638,2034.30048770875,0.0076922909760029,6117.67571782328,16752.8917000577,17.5530898876404,48.2315380443164,0.000184307443820225,0,0,0,0.25
"22025",236.467374175532,236.467374175532,649.753703011423,0.00248290742884308,649.753703011423,0.00248290742884308,4398.26464804691,12107.2232782199,0.0461058493792315,31640.790909251,87394.5230687297,59.8308799246893,164.4004206544,0.000628224239209238,0,0,0,0.25
"22027",877.820101989959,877.800898149456,2376.64647615658,0.00894655098515622,2376.58446925803,0.00894631477791804,18118.9924203484,49782.1365084679,0.187847407835467,117027.99937126,321597.177486165,117.486735473468,314.084443948186,0.00118617341535056,0,0,0,0.25
"22029",164.797123372977,164.797123372977,482.742831544735,0.00184231122735885,482.742831544735,0.00184231122735885,2874.09727474659,8256.08885572629,0.0314985622338707,20906.9595391913,59715.814275402,34.5653602251309,99.3255665259693,0.000379205029286328,0,0,0,0.25
"22031",1121.05293959013,1121.03373574963,3214.98262767889,0.0122750380132877,3214.92062078034,0.0122748018060495,58178.9098742663,161142.107940064,0.615026107605713,334238.102367475,924125.867600327,118.599285197743,336.389540695229,0.00128460553715192,0,0,0,0.25
"22033",1767713.68571226,1767713.5128777,4863158.37929708,18.5837060073671,4863157.82123499,18.5837038815019,9647806.92759092,26533562.0903373,101.387681481934,75439042.6721458,207422701.446995,423575.319155175,1164226.45782893,4.44891920709308,0,0,0,0.25
"22035",331.466635083988,331.466635083988,940.709317580766,0.00359234110032447,940.709317580766,0.00359234110032447,2857.25972182074,8213.39870342004,0.0313568818590825,20078.4001758214,56854.3930211251,76.8431502621798,215.494449136053,0.000823121824675341,0,0,0,0.25
"22037",2629.67378572532,2629.67378572532,7251.23157260139,0.0276635848826235,7251.23157260139,0.0276635848826235,37280.9530101465,102889.183032304,0.392349322843848,283543.558707042,781965.100909846,580.008359777872,1598.08086639033,0.00609897003617859,0,0,0,0.25
"22039",5796.28626352634,5796.26705968583,16967.9405158539,0.0647603373381471,16967.8785089554,0.0647601011309089,27227.2265633019,76237.7149371468,0.290866998599816,188124.213535317,526125.743187897,183.02450503319,521.884960478906,0.00199546720828517,0,0,0,0.25
"22041",773.846254621541,773.846254621541,2117.04880559536,0.00791942637153716,2117.04880559536,0.00791942637153716,6066.13280900393,16656.4460927081,0.0631156191639748,42730.2773533592,117695.966172108,65.0852283094317,177.116989760834,0.000646525453882198,0,0,0,0.25
"22043",518.365585598279,518.346381757776,1496.0703065794,0.00554009623522504,1496.00829968085,0.00553986002798686,5440.77337935931,15692.3050478053,0.058878150238692,39945.6687756133,113850.0955967,66.745850897132,186.333028771836,0.000692336197601644,0,0,0,0.25
"22045",6164.44005133907,6164.44005133907,17046.2528269527,0.0643644315079396,17046.2528269527,0.0643644315079396,36570.8783483718,101509.862509246,0.386775519118823,266419.057547823,736894.535470592,487.521219134679,1353.29536707944,0.00516672297290872,0,0,0,0.25
"22047",11194.8017623932,11194.8017623932,30764.256761063,0.117528831484359,30764.256761063,0.117528831484359,109899.310594141,302058.743005079,1.15366761662066,853772.99014003,2346207.8458704,2665.782173379,7326.41136417306,0.0279840068279234,0,0,0,0.25
"22049",372.890145793538,372.890145793538,1081.38895814669,0.00405271854903467,1081.38895814669,0.00405271854903467,6562.16000044855,18664.737445625,0.0708331320225085,49919.7106922342,140449.074203982,57.4708576703112,166.89233253537,0.000626793054021115,0,0,0,0.25
"22051",1033404.14510197,1033403.87624821,2844055.24060073,10.8681938187772,2844054.37250415,10.8681905118758,4189509.37224405,11520180.2686035,44.0206723595588,27219582.8301364,74787027.9478811,29247.4459283185,80563.0864201362,0.308020602216045,0,0,0,0.25
"22053",648.386314027816,648.367110187314,1887.06829183642,0.00720261710208178,1887.00628493787,0.0072023808948436,9281.84705297684,26459.9165491787,0.101005565906376,70196.795150012,197559.441337254,124.490068720568,348.227424524504,0.00133019001721913,0,0,0,0.25
"22055",23119.857173748,23119.741950705,64029.1684433686,0.244710656939289,64028.7964019773,0.24470923969586,268812.756000964,744373.241014552,2.84303352680411,2090549.70119705,5769501.98813694,1743.86780732875,4829.39027533834,0.0184449804574656,0,0,0,0.25
"22057",30718.4711396872,30718.4711396872,85298.2393208088,0.325832104053836,85298.2393208088,0.325832104053836,137052.191089591,376875.502513048,1.43873102847409,921406.163233663,2532478.66658405,875.557159714402,2425.56758256667,0.00926725262639946,0,0,0,0.25
"22059",606.640233482376,606.640233482376,1666.89692172204,0.00636972245156495,1666.89692172204,0.00636972245156495,4674.24871335673,12860.0932832321,0.0490279475690082,33282.2281094752,91842.5291108006,37.7302934054001,103.673489593825,0.000396168080756701,0,0,0,0.25
"22061",2596.9344772475,2596.9344772475,7246.61361126999,0.027445001217245,7246.61361126999,0.027445001217245,20061.4504365545,56027.4856667058,0.212444935760437,305616.00594398,843700.290773587,123.885295051101,351.986890730952,0.00132736296056268,0,0,0,0.25
"22063",41525.8412362877,41525.8220324472,115839.013565634,0.442089655710494,115838.951558736,0.442089419503256,391729.472953031,1077569.6109774,4.11301326826643,2961378.21379866,8143404.67614985,7040.68457725483,19374.5269230284,0.0739281207967215,0,0,0,0.25
"22065",276.457942598418,276.457942598418,763.355569520921,0.00288622137651426,763.355569520921,0.00288622137651426,2238.85406424428,6215.85357647481,0.0232221940591659,18347.2034578547,51041.6216093374,30.3171621733635,84.8070787684724,0.000311624210264216,0,0,0,0.25
"22067",687.849928102291,687.849928102291,1953.60113380702,0.00742972008819012,1953.60113380702,0.00742972008819012,7381.91670327812,21071.2054047124,0.0795804234886314,54277.0094443752,153149.167062557,83.4997274180372,239.636636276802,0.000902578639178196,0,0,0,0.25
"22069",2538.71267426197,2455.93359950173,7475.9345504509,0.028220111084806,7208.65084281398,0.027201928465255,32087.4340526441,93564.7389310822,0.355513408093553,196664.756661473,572105.1082876,313.617111854434,951.42142024744,0.00360459467356104,0,0,0,0.25
"22071",3666665.9832107,3666665.7911723,10079576.2334617,38.5168508408578,10079575.6133927,38.5168484787855,13924190.6968311,38265372.5101925,146.200966786791,89485797.2445904,245739552.291506,80345.4071128393,220965.314830588,0.844442300919661,0,0,0,0.25
"22073",5741.93816798026,5576.34161077877,16216.5406818609,0.0616447455305197,15681.84925279,0.0596079078769414,89117.1468880505,247667.558088529,0.940171420306832,579780.313180822,1606057.07799183,665.257742398289,1865.65210923038,0.00694783179798169,0,0,0,0.25
"22075",12478.1026449408,12478.1026449408,34290.449342261,0.131003490751109,34290.449342261,0.131003490751109,58578.7906129152,161067.147450166,0.614550469597353,390702.629947354,1072617.88466516,503.270579640589,1384.3657828928,0.00527763509367008,0,0,0,0.25
"22077",4031.1766138048,4031.1766138048,11076.6736487225,0.0423273544449504,11076.6736487225,0.0423273544449504,52384.2804313273,143963.48851319,0.550064853898712,399965.511416522,1099084.42428979,853.746589950813,2345.8839097276,0.00896433919448353,0,0,0,0.25
"22079",19637.2743181751,19637.1206874511,60206.7233724828,0.229506812364528,60206.2273172944,0.229504922706622,72561.5253674804,213272.565301946,0.810939072797102,493531.222669726,1439553.47894503,848.976921772004,2464.95490796796,0.00938410042288469,0,0,0,0.25
"22081",897.003764249119,896.984560408617,2532.75642185412,0.009532384131828,2532.69441495558,0.00953214792458982,8888.90408684403,25083.5395562094,0.0952769580020363,53121.3829355206,149161.94515922,48.631814638734,135.057113781068,0.000508844809444566,0,0,0,0.25
"22083",487.105823411624,487.105823411624,1319.64178753635,0.00508676617934046,1319.64178753635,0.00508676617934046,9729.00475323063,25850.5345886259,0.100096163771611,61034.4720393591,162118.6848681,102.335273334028,277.204146202111,0.00106096847643397,0,0,0,0.25
"22085",694.556296669649,694.556296669649,1973.48019453642,0.00739545914035372,1973.48019453642,0.00739545914035372,10439.131146751,28831.3887125056,0.109648373213792,69518.1220572083,192044.207523844,111.044907322284,305.607261453412,0.00116064477165082,0,0,0,0.25
"22087",53314.3717260188,53314.3333183378,146465.34331823,0.559478872727092,146465.219304433,0.559478400312616,238328.437671103,653957.186279732,2.49636473580567,1592661.21713277,4366836.75441954,2275.54489731044,6220.57337716949,0.0237241654974577,0,0,0,0.25
"22089",54898.2469691828,54898.2469691828,150868.845029797,0.576425898390435,150868.845029797,0.576425898390435,236878.505099948,651439.383164833,2.48647341360073,1559073.66206444,4285128.4060532,1836.64953125794,5052.71931308911,0.0192771433922104,0,0,0,0.25
"22091",1339.47406848606,1339.47406848606,3680.54256584481,0.0140644777191037,3680.54256584481,0.0140644777191037,6128.04762548235,16838.1309590257,0.0643421625309793,49230.522848249,135212.037860785,179.709351381109,493.79673171733,0.00188694818950164,0,0,0,0.25
"22093",5472.45335039842,5472.45335039842,15049.1771320937,0.0574055201778352,15049.1771320937,0.0574055201778352,26711.6812545953,73168.4265644721,0.277875287379019,186734.610980806,512818.532590315,268.26286538218,739.345632415091,0.00280682936362132,0,0,0,0.25
"22095",41920.9514087876,41920.9514087876,116135.558815898,0.443694006225732,116135.558815898,0.443694006225732,176197.089083516,485179.442535094,1.85357923467276,1161090.67664481,3194003.34128577,1391.75411603619,3844.50954370411,0.0146790965306037,0,0,0,0.25
"22097",10002.6482801076,10002.6482801076,28300.7274090065,0.107931416324315,28300.7274090065,0.107931416324315,64872.1214788404,179353.914730627,0.681801602839287,467117.685833076,1288917.13937981,492.118909459663,1374.36243139684,0.00524218941421981,0,0,0,0.25
"22099",10386.353103118,10386.314695437,30305.8939358524,0.115762445968912,30305.7699220553,0.115761973554435,57488.5741506755,159871.891362569,0.611020743881557,429817.933020734,1191123.70767856,784.849169251608,2177.78986152707,0.00832473417757527,0,0,0,0.25
"22101",4191.30600294656,4191.30600294656,11630.3140676865,0.0444033852186368,11630.3140676865,0.0444033852186368,37110.0207656385,103326.450261338,0.393483566251632,262786.73535525,728840.426237461,376.971365134892,1055.77378294943,0.00402050709831354,0,0,0,0.25
"22103",258270.014779541,258269.918760338,713945.335756768,2.72770893669758,713945.025722275,2.72770775566139,1050814.13271505,2896421.6012113,11.0609386198972,6884360.442448,18964659.9322095,7989.6201460572,22075.0744914506,0.0843277441140819,0,0,0,0.25
"22105",40830.5989392114,40830.5221238494,116257.969214645,0.443867090527196,116257.72118705,0.443866145698243,181735.277912211,504768.380089767,1.92933006896261,1212195.31689689,3362924.7462491,1807.48016885531,5063.03423882346,0.0192887968658779,0,0,0,0.25
"22107",196.901562892303,196.901562892303,541.03666547691,0.00206746641036918,541.03666547691,0.00206746641036918,1749.67272455841,4822.26767785287,0.0183226367641285,14633.0188357195,40464.8865962398,8.77654494382022,24.1157690221582,0.0000921537219101123,0,0,0,0.25
"22109",12608.8612004044,12608.8612004044,34653.813428168,0.132386568024947,34653.813428168,0.132386568024947,60473.1198544987,165681.185951014,0.632474655833235,409329.470406114,1121502.97371069,510.425482314947,1404.90992469463,0.00534505863955777,0,0,0,0.25
"22111",922.470978237761,922.470978237761,2573.29577703988,0.009759279805134,2573.29577703988,0.009759279805134,7595.31423048333,21197.4856258817,0.0803426480014864,58757.8458926606,163615.639415074,63.5191086867108,178.883287097636,0.000683219388132917,0,0,0,0.25
"22113",7811.81815970764,7811.81815970764,22658.1570932956,0.0849959356216594,22658.1570932956,0.0849959356216594,39721.0562908904,110969.582517369,0.417671006776386,287937.212052114,801657.626481582,388.317177429648,1083.90744821347,0.00412825807293099,0,0,0,0.25
"22115",2291.56693022995,2291.56693022995,6571.98801102611,0.0235989007191224,6571.98801102611,0.0235989007191224,16660.867665201,47224.0655575506,0.172852244781604,115882.011589385,326200.034207321,196.969779393511,542.727142933251,0.00206147669107577,0,0,0,0.25
"22117",61588.959590228,61588.9403863875,171987.717827845,0.65692218760714,171987.655820946,0.656921951399902,223869.971489008,617143.98113286,2.35558237318329,1458042.3940665,4019893.24967417,1467.38700775849,4071.53036854678,0.0155278896612998,0,0,0,0.25
"22119",2285.49902088337,2285.49902088337,6404.61649813732,0.0246471857721653,6404.61649813732,0.0246471857721653,79086.2063286857,218076.009892449,0.830214072481127,455109.92007929,1255926.22169449,217.321059909037,621.830019245439,0.00242816642588248,0,0,0,0.25
"22121",14965.8865729226,14965.8673690821,41243.3822292414,0.157643408845771,41243.3202223428,0.157643172638532,119954.115201937,330602.765786908,1.26458415292043,909268.790310796,2503835.45046866,2858.91910249392,7866.58466444062,0.0300732683235502,0,0,0,0.25
"22123",193.255127914725,193.255127914725,531.017166432982,0.00202917884310461,531.017166432982,0.00202917884310461,1457.79180269066,4031.43029692716,0.0153431108361461,12322.01517074,34310.0017732822,8.77654494382022,24.1157690221582,0.0000921537219101123,0,0,0,0.25
"22125",4394.9330377663,4394.9330377663,12081.4504796295,0.0459521515337175,12081.4504796295,0.0459521515337175,27579.0093164019,75893.5632396372,0.2866279424587,203590.57529914,560010.607796575,682.712046801087,1875.9233997762,0.00716847649141142,0,0,0,0.25
"22127",869.119231448569,869.119231448569,2481.60543100485,0.00944498920526862,2481.60543100485,0.00944498920526862,6018.15872822349,17689.1389792063,0.0669483486937608,42903.3101957231,123608.42653949,86.3854888390325,251.914521469685,0.000949147881021101,0,0,0,0.25
"23001",11121.218168377,11121.218168377,25080.195812679,0.0920419173918201,25080.195812679,0.0920419173918201,323330.365885205,735148.388164054,2.88749498215525,1850549.74754904,4202915.46457228,540.492286670914,1220.21278708284,0.00441496394863605,0,0,0,0.25
"23003",1684.51116028018,1684.51116028018,3934.26692585557,0.0146820165198003,3934.26692585557,0.0146820165198003,76350.3064977013,176091.492053971,0.723731914848064,417368.08423259,963254.659251393,53.1634465767792,130.024345597955,0.000452609404036479,0,0,0,0.25
"23005",30628.0948476636,30213.2557245492,69021.094209337,0.254261556114112,68059.2888514713,0.250773173164637,3754674.33021424,8594464.70449751,35.3725733166266,20163479.9987889,46148513.3179034,1750.62294816414,3942.5681519446,0.0143834455905861,0,0,0,0.25
