"FIPS","static_term_loss","terminated_econ_loss"
"17135",0,6746.81403277322
"17139",0,450748.945452419
"17141",0,1136839.73563956
"17143",0,4736528.02741234
"17145",0,1580.32283147176
"17147",0,235503.73548317
"17149",0,684.492782720205
"17151",0,9.40829553539524
"17153",0,1213.04951564897
"17155",0,155.498827810378
"17157",0,69353.4545004499
"17159",0,1143.26143709689
"17161",0,3398001.60823287
"17163",0,2709407.66766894
"17165",0,4690.52932078399
"17169",0,119.208035037641
"17171",0,88.1460669550644
"17173",0,1800.60351895006
"17175",0,84.0139368463067
"17177",0,910533.255489446
"17179",0,2713058.568455
"17181",0,3531.6834602009
"17183",0,15737.4307637387
"17185",0,3542.06380905328
"17187",0,225817.51849556
"17189",0,1408.0227674358
"17191",0,248.93516398143
"17193",0,585.565773415016
"17195",0,1804050.03560915
"17199",0,5116.40246826143
"17201",0,6556634.75613738
"17203",0,456354.841609274
"18001",0,17035.2619255198
"18003",0,1706745.31211494
"18005",0,64384.9499744163
"18007",0,37499.899943133
"18009",0,3340.11640950068
"18013",0,15923.5885499148
"18015",0,47430.798806743
"18017",0,685029.775055223
"18019",0,339637.206477907
"18021",0,12781.2714038625
"18023",0,266583.600886731
"18025",0,16332.9267123131
"18027",0,10461.9921204177
"18029",0,75614.0013329827
"18031",0,16137.2503379124
"18033",0,5845.59646160345
"18037",0,9661.29536247533
"18039",0,276645.822576549
"18041",0,11472.1181001223
"18043",0,471609.376913308
"18045",0,473862.379908329
"18047",0,25603.0022814442
"18049",0,5719.1021377066
"18051",0,7768.5075036207
"18053",0,22664.7436882067
"18055",0,245676.827830587
"18057",0,1070143.79233309
"18059",0,242677.524829163
"18061",0,90039.7616029505
"18063",0,1286565.56808009
"18065",0,24739.2640940257
"18067",0,49768.9461798667
"18069",0,16448.7196423314
"18071",0,34036.8145609292
"18073",0,15329.1727708867
"18075",0,7274.23669506616
"18077",0,15163.6324982209
"18079",0,16762.5095161158
"18081",0,1842710.50672621
"18083",0,11343.3480723099
"18087",0,8982.57109649935
"18091",0,748793.929536109
"18093",0,26484.1089136664
"18095",0,118434.649331257
"18099",0,11041.7741642273
"18101",0,2180.27853826684
"18103",0,238830.319169294
"18107",0,38880.8680112733
"18109",0,408708.950997992
"18111",0,8870.95573879811
"18113",0,230913.532850001
"18115",0,7161.70362619448
"18117",0,13284.6651616418
"18119",0,25863.6833795174
"18121",0,11070.0863131821
"18123",0,5344.68132953175
"18125",0,4621.44435709955
"18129",0,5955.52819684158
"18131",0,5028.50757688433
"18133",0,258341.324624524
"18135",0,14345.3115413709
"18137",0,16434.7260391893
"18139",0,9503.11413361685
"18143",0,15894.5778313102
"18145",0,68217.7911984727
"18147",0,4286.22819935354
"18149",0,8041.79226042264
"18151",0,6378.73796775917
"18153",0,6476.98531342296
"18155",0,3105.85761993805
"18159",0,10490.1673775652
"18161",0,4633.65750734997
"18163",0,506547.664536732
"18165",0,4177.5981518834
"18169",0,238887.605296145
"18171",0,256759.573687036
"18173",0,24824.2665754767
"18175",0,23016.0467042755
"18177",0,38309.093922549
"18179",0,232798.664444856
"18181",0,56568.4367026442
"18183",0,13965.6960949862
"19001",0,1176.12543730273
"19003",0,1176.12543730273
"19005",0,3849.35632314455
"19007",0,1960.20906217122
"19009",0,264.510347151095
"19011",0,34828.6297146956
"19013",0,17756.6253499314
"19015",0,8872.89244290218
"19017",0,4954.58148383885
"19019",0,7138.69891534331
"19021",0,208.984941168189
"19023",0,1944.67266695624
"19025",0,199.576645632794
"19027",0,2299.03489151429
"19029",0,7178.72994369754
"19031",0,115897.711630783
"19033",0,4086.92472825103
"19035",0,1014.49938341649
"19037",0,2633.1189793264
"19039",0,2747.99689144665
"19041",0,0
"19043",0,5801.26336467963
"19045",0,18435.2119553554
"19047",0,14197.7282702398
"19049",0,236407.283983261
"19051",0,2352.25087460547
"19053",0,3623.62524065144
"19055",0,5063.10732250878
"19057",0,20591.4269370072
"19059",0,1056.61157231877
"19061",0,40835.3289892405
"19063",0,144.051239649888
"19065",0,2281.18907340758
"19067",0,1839.16250240777
"19069",0,1536.24608988299
"19071",0,6226.97593996131
"19073",0,11646.1250678825
"19075",0,3537.63470462693
"19077",0,226050.568069257
"19079",0,1204.35032390892
"19081",0,1728.61487579866
"19083",0,942.015528174608
"19085",0,4392.84388208411
"19087",0,32089.7620024236
"19089",0,1896.38163555218
"19091",0,0
"19093",0,466.383809487941
"19095",0,121934.250437996
"19097",0,4457.43967068092
"19099",0,7927.66904145167
"19101",0,3501.77308238114
"19105",0,21374.6369398969
"19107",0,5320.91499521169
"19109",0,1559.86522910084
"19111",0,12714.8436584756
"19113",0,396146.242273789
"19115",0,23141.1183226626
"19117",0,2105.18879607545
"19119",0,224.371433566507
"19121",0,1960.20906217122
"19123",0,7816.33452209779
"19125",0,7875.10010796964
"19127",0,6297.01986406123
"19129",0,8602.65842368903
"19131",0,2681.57153531992
"19133",0,649.179029650163
"19135",0,1863.77355534353
"19137",0,225488.830931251
"19139",0,114451.652979171
"19141",0,311.695103655904
"19143",0,160.054779035981
"19145",0,18047.940326631
"19147",0,200.644291690092
"19149",0,2152.68683516035
"19151",0,335.422245532319
"19155",0,537354.403321083
"19157",0,12433.7789710077
"19159",0,1176.12543730273
"19161",0,688.485433419564
"19165",0,1349.19495301971
"19167",0,1424.89972801488
"19171",0,6627.08939200947
"19173",0,1176.12543730273
"19175",0,4654.77094404994
"19177",0,1692.98887494608
"19179",0,4749.31144692788
"19181",0,9644.83844008948
"19183",0,183284.170698482
"19185",0,1345.63109788249
"19187",0,3200.0390303455
"19189",0,1400.40048998346
"19191",0,2712.27514629994
"19193",0,236791.311852279
"19195",0,1792.44230241771
"19197",0,630.721754449637
"20001",0,346.598346914752
"20003",0,0
"20005",0,233358.660783229
"20007",0,1472.99297905649
"20009",0,67529.5605883618
"20011",0,2130.13218467274
"20013",0,3727.62059995582
"20015",0,8488.66910933797
"20017",0,1732.99173457376
"20019",0,0
"20021",0,2989.6327902766
"20023",0,0
"20025",0,1436.93549084324
"20027",0,267.737379681239
"20029",0,346.598346914752
"20031",0,2079.59008148851
"20033",0,0
"20035",0,4419.31031420305
"20037",0,1654.13076734025
"20039",0,346.598346914752
"20041",0,2898.73145295909
"20043",0,346.598346914752
"20047",0,0
"20049",0,0
"20053",0,3939.65419727623
"20055",0,2593.6210826299
"20057",0,2354.50361823925
"20059",0,4434.09369972776
"20061",0,3437.66460509824
"20063",0,0
"20065",0,0
"20067",0,1301.24303767601
"20069",0,21.9221878936486
"20071",0,0
"20073",0,0
"20075",0,2.84901630200152
"20077",0,0
"20079",0,4886.15085964473
"20081",0,0
"20083",0,693.196693829503
"20085",0,693.196693829503
"20087",0,14311.6164298733
"20089",0,0
"20093",0,0
"20095",0,21.9221878936486
"20097",0,693.196693829503
"20099",0,2544.58144538181
"20101",0,0
"20103",0,24102.1536480727
"20105",0,0
"20107",0,112.568099087353
"20109",0,693.196693829503
"20111",0,7715.23778505381
"20113",0,2391.5801816045
"20115",0,1386.39338765901
"20117",0,346.598346914752
"20119",0,0
"20121",0,16218.4577131347
"20123",0,2051.27121743923
"20125",0,226252.811670875
"20127",0,693.196693829503
"20129",0,0
"20131",0,7829.90424973002
"20133",0,693.196693829503
"20135",0,1436.93549084324
"20137",0,0
"20139",0,229571.733997456
"20141",0,0
"20143",0,696.045710131505
"20145",0,3220.46932860123
"20147",0,0
"20149",0,231701.866182129
"20151",0,261.447996931757
"20153",0,0
"20155",0,2397.86956435398
"20157",0,346.598346914752
"20159",0,0
"20163",0,0
"20165",0,0
"20167",0,693.196693829503
"20169",0,5968.49191139669
"20171",0,2.84901630200152
"20175",0,346.598346914752
"20177",0,722410.759942711
"20179",0,0
"20181",0,0
"20183",0,0
"20185",0,1436.93549084324
"20187",0,0
"20189",0,0
"20191",0,1575.26980010673
"20193",0,0
"20195",0,0
"20197",0,346.598346914752
"20199",0,0
"20201",0,0
"20203",0,0
"20205",0,346.598346914752
"20207",0,0
"21001",0,16414.4938910738
"21003",0,22525.8040140294
"21005",0,276863.336391047
"21007",0,5281.15486396416
"21009",0,53602.1639139953
"21011",0,30830.6076827441
"21013",0,22587.7937282196
"21015",0,216121.923618972
"21017",0,72464.0903338882
"21019",0,30226.763799081
"21021",0,86100.9999465598
"21023",0,6401.27464559803
"21025",0,881.176025956191
"21027",0,22856.4890906627
"21029",0,722810.744708168
"21031",0,17150.7565420771
"21033",0,1810.60171093623
"21035",0,15720.6383808325
"21039",0,2995.81920385251
"21041",0,5325.1441391173
"21043",0,5310.08769120269
"21045",0,5587.11130324946
"21047",0,269214.151892646
"21049",0,157439.340721641
"21051",0,31173.7159387943
"21053",0,5778.6214543411
"21055",0,4387.2203290968
"21057",0,6830.53927178266
"21059",0,41347.5583601795
"21061",0,25271.8211832272
"21063",0,6144.55595312095
"21065",0,29292.167221138
"21069",0,24330.6912918568
"21071",0,11116.9612149939
"21073",0,119257.582824145
"21075",0,1564.16867789499
"21077",0,10049.3979875094
"21079",0,56463.064263893
"21081",0,18736.0805937711
"21083",0,18817.2243263015
"21085",0,21791.8132709329
"21087",0,14371.6836943638
"21089",0,21462.2455529093
"21091",0,535.480077695365
"21095",0,14398.5106057975
"21097",0,27383.5045886709
"21099",0,36571.3731619383
"21101",0,16728.3928806558
"21103",0,30030.8113206635
"21105",0,144.97973390423
"21107",0,24982.1733209865
"21109",0,10791.2023043156
"21115",0,8842.35652919986
"21117",0,345724.880207019
"21119",0,5395.60115215782
"21121",0,11540.1571052788
"21123",0,31480.8825584596
"21125",0,78092.8439091209
"21127",0,10340.2661311261
"21129",0,5395.60115215782
"21131",0,9098.79084782509
"21133",0,5395.60115215782
"21135",0,7191.86762465431
"21137",0,34331.0083769267
"21139",0,1689.41975301789
"21141",0,254951.543883421
"21143",0,2268.11100120941
"21145",0,26831.9144284391
"21147",0,12438.7647987221
"21149",0,3463.84118044546
"21151",0,372512.078462117
"21153",0,5395.60115215782
"21155",0,17761.2651347522
"21157",0,5483.32038687289
"21159",0,3945.66061036384
"21161",0,34105.6583313087
"21163",0,52283.9998491584
"21165",0,9092.54644697942
"21167",0,42101.6911911154
"21169",0,7014.31276367941
"21171",0,8738.28407182715
"21173",0,90658.530047755
"21175",0,2947.75968380475
"21177",0,14253.7738017805
"21179",0,539555.361082068
"21181",0,16935.7582574366
"21183",0,9702.14315440259
"21187",0,5997.15326344776
"21189",0,50.4446477430313
"21191",0,15343.8533671727
"21193",0,13717.2406883824
"21197",0,18212.7209389366
"21199",0,29429.0150199111
"21201",0,256.434318625229
"21203",0,8093.40172823673
"21205",0,64577.9918392442
"21207",0,3638.26552813368
"21209",0,255134.245181359
"21211",0,119603.962016732
"21213",0,28265.8397319826
"21215",0,46025.8459109243
"21217",0,8476.42203042001
"21219",0,5590.65105701886
"21221",0,4349.8765034769
"21223",0,3446.75537704204
"21225",0,2925.49101067921
"21229",0,6927.2787154257
"21231",0,15541.1311825481
"21233",0,1044.56110656968
"21235",0,9656.23549769658
"21237",0,0
"21239",0,259268.565924249
"22001",0,22037.8466169301
"22003",0,2731.66065284471
"22005",0,141477.802845841
"22007",0,23580.3079917419
"22009",0,7142.87838941735
"22011",0,3651.06092312424
"22013",0,4522.27165605808
"22015",0,13291.3551026456
"22019",0,57525.2721863756
"22021",0,1410.31745214916
"22023",0,228.997625183381
"22025",0,866.338270681897
"22027",0,4746.94597765469
"22029",0,643.657108726342
"22031",0,4314.54615042083
"22035",0,1254.27909010772
"22037",0,10232.1928242088
"22039",0,22651.8233346541
"22041",0,2822.73174079381
"22043",0,2022.66305562145
"22045",0,22728.3371026037
"22047",0,41019.0090147506
"22049",0,1441.85194419565
"22051",0,3806922.45444112
"22053",0,2543.99370263084
"22057",0,113730.985761078
"22059",0,2222.52922896272
"22063",0,154628.585081408
"22065",0,1017.80742602789
"22067",0,2604.80151174275
"22069",0,9967.91273393463
"22075",0,45720.5991230147
"22077",0,14768.8981982967
"22079",0,80498.8523381018
"22081",0,3404.91120932109
"22083",0,1759.52238338183
"22085",0,2631.30692604857
"22087",0,195342.929718005
"22089",0,201158.46003973
"22091",0,4907.39008779308
"22093",0,20065.5695094583
"22095",0,154847.411754531
"22097",0,37734.3032120087
"22099",0,40463.6638748343
"22101",0,15507.0854235821
"22103",0,953194.395698083
"22105",0,155122.236206922
"22107",0,721.382220635881
"22109",0,46205.0845708907
"22111",0,3431.06103605321
"22113",0,30210.8761243941
"22115",0,8762.65068136815
"22117",0,229344.859750642
"22119",0,8539.48866418315
"22121",0,55019.0789525041
"22123",0,708.022888577309
"22125",0,16108.600639506
"22127",0,3308.80724133988
"23003",0,5512.1180024162
"23007",0,4311.87017683999
"23011",0,211300.583538717
"23013",0,7216.6056478433
"23017",0,8597.81051827653
"23021",0,3989.03331766886
"23023",0,127452.83003888
"23025",0,5634.25335147766
"23027",0,8703.72819262687
"23029",0,30262.2484375066
"30001",0,186.62079571124
"30003",0,186.119511889685
"30007",0,62.0948979591837
"30009",0,186.071497342015
"30011",0,191.510151091637
"30015",0,62.1909270545233
"30017",0,753.35780772293
"30019",0,267.737379681239
"30021",0,62.0948979591837
"30023",0,249.387897337801
"30025",0,0
"30027",0,124.189795918367
"30029",0,2243.4853673101
"30033",0,0
"30037",0,0
"30039",0,0.192058190679228
"30041",0,124.285825013707
"30043",0,111271.797328686
"30045",0,0
"30051",0,191.510151091637
"30053",0,21535.1704216825
"30055",0,62.0948979591837
"30057",0,186.284693877551
"30059",0,124.237810466037
"30061",0,516.61572473397
"30065",0,62.0948979591837
"30067",0,1056.18943987816
"30069",0,0
"30071",0,0.0480145476698069
"30073",0,505.335456064741
"30075",0,0
"30077",0,1018.23743810204
"30079",0,0
"30081",0,1247.115548437
"30083",0,186.071497342015
"30085",0,62.1909270545233
"30087",0,329.928306735762
"30089",0,101.102166888498
"30091",0,62.0948979591837
"30093",0,2124.90930044253
"30095",0,62.0948979591837
"30097",0,0
"30099",0,0
"30101",0,0
"30103",0,0
"30105",0,310.213278712712
"30107",0,267.785394228908
"30109",0,0
"31001",0,18103.0976138885
"31003",0,787.382745772397
"31005",0,0
"31007",0,0
"31009",0,375.024933646533
"31011",0,759.458162828462
"31013",0,750.049867293066
"31015",0,0
"31017",0,423.735613633893
"31021",0,40404.1903752536
"31023",0,8677.55277412002
"31025",0,68272.0883866827
"31027",0,9030.88338044921
"31029",0,9.40829553539524
"31031",0,141.245204544631
"31033",0,12636.2894427433
"31035",0,3651.0877702875
"31037",0,1432.89622343295
"31039",0,6431.60641522756
"31041",0,1855.00425015099
"31043",0,1462.31425474252
"31045",0,461.368795775474
"31047",0,11119.4972337476
"31049",0,9.40829553539524
"31051",0,2078.11999161304
"31053",0,30178.032796494
"31057",0,141.245204544631
"31059",0,1139.36993189244
"31061",0,0
"31063",0,5797.17043541279
"31065",0,375.024933646533
"31067",0,19092.0962016344
"31069",0,0
"31071",0,3500.43427020748
"31073",0,375.024933646533
"31075",0,141.245204544631
"31077",0,9.40829553539524
"31079",0,31998.3366540763
"31081",0,5214.19331581384
"31083",0,141.245204544631
"31085",0,141.245204544631
"31087",0,150.653500080026
"31089",0,894.512704944761
"31091",0,0
"31093",0,6814.11175383139
"31095",0,4589.1560006282
"31097",0,11594.3408708256
"31099",0,3792.33297483213
"31101",0,4084.23167945679
"31103",0,9.40829553539524
"31105",0,452.451629064498
"31107",0,1206.87904379877
"31111",0,8626.81913729142
"31113",0,5655.92523086816
"31115",0,0
"31117",0,0
"31119",0,43370.8626858459
"31121",0,1996.24945469562
"31123",0,28.2248866061857
"31125",0,1178.80049463943
"31127",0,4761.84372488608
"31129",0,169.470091150817
"31131",0,24001.3434215753
"31133",0,9288.19641008487
"31135",0,301.307000160052
"31137",0,3792.33297483213
"31139",0,4141.0371970624
"31141",0,23682.0271276099
"31143",0,1186.41140956942
"31145",0,1495.57827446818
"31147",0,13295.4925229481
"31149",0,160.061795615421
"31151",0,20708.9523734963
"31153",0,444378.938958799
"31155",0,46668.0624260695
"31157",0,2667.69455308476
"31159",0,52696.665037532
"31161",0,243.188024637298
"31163",0,442.552204704683
"31165",0,141.245204544631
"31167",0,1303.65288396356
"31169",0,9438.8499101649
"31171",0,0
"31173",0,449.066627037979
"31175",0,507.485906222984
"31177",0,45348.5473832663
"31179",0,1940.53376419367
"31181",0,160.061795615421
"31183",0,3349.78077012745
"31185",0,10964.5572464292
"32001",0,359.657040575099
"32005",0,670.742628030735
"32007",0,545.680523369444
"32009",0,0
"32011",0,0
"32013",0,173.164878732507
"32015",0,322.465119131472
"32017",0,0
"32019",0,268.120036750421
"32021",0,0
"32023",0,442.465790048681
"32027",0,136.441636337127
"32029",0,0.19132853459107
"32033",0,388.090936120526
"32510",0,697.344565668081
"33001",0,262595.263048705
"33003",0,72877.0886564557
"33007",0,131799.954249493
"33019",0,76155.0435505781
"34001",0,569329.604991005
"34005",0,3250376.42695271
"34009",0,260351.478532037
"34011",0,110158.808982898
"34025",0,10132135.3925074
"34029",0,1770086.39838122
"34031",0,10330611.1236697
"34033",0,246338.798122942
"34037",0,216099.582460888
"34041",0,509198.399781485
"35003",0,0
"35005",0,19237.2466535454
"35006",0,2447.63858984422
"35007",0,0
"35009",0,2.84901630200152
"35011",0,0
"35015",0,2580.33628424748
"35017",0,6167.7367695323
"35019",0,2.84901630200152
"35021",0,0
"35023",0,5278.22314806772
"35025",0,2096.34001270238
"35027",0,0
"35028",0,240.825150835533
"35029",0,4238.87398190085
"35031",0,1342.17253518025
"35033",0,0
"35035",0,14581.8097852944
"35037",0,0
"35039",0,0
"35041",0,0
"35045",0,1209.8363922265
"35047",0,0
"35049",0,9637.42735452393
"35051",0,3182.00450272764
"35053",0,259.837291541717
"35055",0,0
"35057",0,802.730220235498
"35059",0,0
"35061",0,8481.04698311164
"36003",0,41522.9862007834
"36009",0,149274.508546563
"36011",0,18205073.6695507
"36013",0,325502.202218265
"36015",0,11037259.4269828
"36017",0,1056508.51292939
"36019",0,266518.874582587
"36021",0,71164.5422248827
"36023",0,28288747.1958793
"36025",0,72571.7774785827
"36031",0,108916.775448892
"36035",0,137100.957618859
"36037",0,351786.036471805
"36039",0,116152.18679604
"36041",0,50793.2640595283
"36043",0,158693.776096945
"36045",0,2735679.45076357
"36049",0,7146.00955254958
"36051",0,646515.678474651
"36053",0,1633388.63755756
"36057",0,70289.1363300087
"36063",0,1541397.29255434
"36069",0,2136806.85310309
"36071",0,17876016.0509708
"36073",0,427368.300724757
"36077",0,112581.970446791
"36095",0,61680.6648909031
"36099",0,9930590.63959856
"36101",0,1354355.32012633
"36105",0,278879.930402278
"36111",0,10839952.8049767
"36113",0,28178.0916921896
"36115",0,20684.6845975819
"36117",0,1162570.65452969
"36121",0,180842.475881471
"36123",0,201309.815391268
"37003",0,479015.517700712
"37005",0,14156.1924990538
"37007",0,52419.6504894129
"37009",0,242708.999227738
"37011",0,11400.4650499835
"37013",0,48346.2000374173
"37015",0,21878.0277295875
"37017",0,50512.9223338504
"37019",0,778802.083369756
"37023",0,516480.276075551
"37027",0,317690.644632844
"37029",0,12137.9929808816
"37031",0,509061.690338146
"37033",0,3064528.39987088
"37035",0,435329.496764376
"37039",0,12966.3442457214
"37041",0,247884.038552008
"37043",0,12397.5902937403
"37045",0,292234.60712258
"37047",0,499986.542476378
"37049",0,778739.067530306
"37053",0,466252.318887895
"37055",0,262188.123962959
"37057",0,2177582.34505372
"37059",0,976119.619768527
"37061",0,1160460.35723712
"37065",0,953493.901538994
"37069",0,4943971.32907668
"37071",0,1850387.4705184
"37073",0,10656.0951216666
"37075",0,5467.4604968168
"37077",0,12612604.1673275
"37079",0,44637.3603229289
"37083",0,720858.100687677
"37085",0,3726712.8880083
"37087",0,45981.8733771516
"37089",0,1177285.77708442
"37091",0,249443.770502797
"37093",0,500417.532198177
"37095",0,3636.57798923699
"37097",0,2312285.23938007
"37099",0,257360.96722051
"37101",0,9536540.54945787
"37103",0,11826.3094943246
"37105",0,1316684.96909973
"37107",0,288563.558507052
"37111",0,43020.3138982992
"37113",0,474112.923850006
"37115",0,242520.129266229
"37117",0,457811.714894132
"37121",0,14868.4459029833
"37123",0,32783.3898665487
"37125",0,567773.445456726
"37127",0,348100.227205045
"37131",0,26036.3309071715
"37133",0,1981232.6536655
"37137",0,455006.866787172
"37139",0,45314.482843658
"37141",0,504121.515593505
"37143",0,13978.4801643861
"37145",0,10528523.0744341
"37149",0,14787.9010174416
"37151",0,2262887.24496013
"37153",0,506290.580506539
"37157",0,2991020.04072809
"37159",0,1127885.98875474
"37161",0,66823.3067159809
"37163",0,300948.453778733
"37165",0,268149.405779581
"37167",0,318300.184681986
"37169",0,927417.549140294
"37171",0,1101686.67190715
"37173",0,11600.3943242031
"37175",0,45258.0814861525
"37177",0,8413.90825779893
"37181",0,2991202.72941418
"37185",0,1377883.80937975
"37187",0,13863.9451008104
"37191",0,833100.882528577
"37193",0,318223.812674572
"37195",0,759768.637722574
"37199",0,237960.244261231
"38001",0,0
"38003",0,308.883980567904
"38005",0,185.330388340742
"38007",0,0
"38009",0,267.60483187705
"38011",0,61.7767961135807
"38013",0,123.553592227161
"38015",0,3425.57814454155
"38019",0,61.7767961135807
"38021",0,61.7767961135807
"38023",0,144.051239649888
"38025",0,61.7767961135807
"38027",0,185.330388340742
"38029",0,123.553592227161
"38031",0,0
"38033",0,61.7767961135807
"38037",0,61.7767961135807
"38039",0,0
"38041",0,0
"38043",0,61.7767961135807
"38045",0,185.330388340742
"38047",0,0
"38049",0,123.553592227161
"38051",0,247.107184454323
"38053",0,61.7767961135807
"38055",0,240.855794323648
"38057",0,123.553592227161
"38059",0,611.516571005132
"38061",0,308.883980567904
"38063",0,254.463895326204
"38065",0,0
"38067",0,370.660776681484
"38069",0,247.107184454323
"38071",0,1173.75912615803
"38073",0,61.7767961135807
"38075",0,61.7767961135807
"38077",0,61.7767961135807
"38079",0,426.18618266439
"38081",0,123.553592227161
"38083",0,123.553592227161
"38085",0,0
"38087",0,61.7767961135807
"38089",0,471.47861802083
"38091",0,61.7767961135807
"38093",0,308.883980567904
"38095",0,0
"38097",0,3150.61660179262
"38099",0,926.651941703711
"38101",0,2797.3589878079
"38103",0,61.7767961135807
"38105",0,821.357893434187
"39001",0,8360.44869350965
"39003",0,58969.691291195
"39007",0,78761.3266577047
"39011",0,8017.56340544788
"39013",0,27465.0474406353
"39015",0,31529.972549289
"39019",0,6869.37810055717
"39021",0,19556.8716399268
"39023",0,61879.9685505096
"39025",0,595745.992409524
"39027",0,35418.3082027306
"39029",0,40985.1420547124
"39031",0,25625.1315168313
"39033",0,42827.817480657
"39037",0,14181.0320580616
"39039",0,1400.57047306548
"39041",0,1450034.08921989
"39043",0,28142.3653177674
"39045",0,450521.593508685
"39047",0,17214.2039092635
"39051",0,46317.6995099641
"39053",0,5767.07687517952
"39055",0,273277.411334178
"39059",0,3708.69949427082
"39063",0,17999.2296332362
"39065",0,1262.27790411894
"39067",0,1497.74646890361
"39069",0,5960.65561090812
"39071",0,25268.1347539749
"39073",0,8807.15417788293
"39075",0,15123.9983618597
"39077",0,17540.9173032178
"39079",0,1365.92373648198
"39081",0,39676.3502158007
"39083",0,26914.6733290937
"39085",0,716520.61090681
"39087",0,6569.72657476083
"39091",0,20912.2308160751
"39093",0,1954886.30120723
"39097",0,176806.978450666
"39099",0,149054.859894193
"39101",0,65164.6309383389
"39103",0,1193344.82229609
"39105",0,9265.63058104015
"39107",0,853.710779151438
"39109",0,41791.5890074968
"39111",0,9794.73696129389
"39115",0,480.614532821846
"39117",0,25767.8698338545
"39119",0,71499.0600599764
"39121",0,384.312557847903
"39123",0,31728.2633874097
"39125",0,4472.0481400387
"39127",0,72709.3268502621
"39129",0,220739.578729062
"39131",0,18099.6248139564
"39135",0,7801.57583431529
"39137",0,6838.58116908136
"39139",0,35043.3254707447
"39141",0,490920.521075826
"39143",0,19001.2920571845
"39145",0,250840.295910272
"39147",0,22625.1692682914
"39149",0,17582.4300832946
"39151",0,229720.619528634
"39155",0,142929.659137351
"39157",0,44416.3402143566
"39161",0,1286.50843494591
"39163",0,2734.52823297508
"39165",0,980929.176586142
"39167",0,26303.2969898904
"39171",0,11552.751472474
"39175",0,380.760876411368
"40001",0,74780.3155714455
"40003",0,2791.31705760362
"40005",0,3145.29860383674
"40007",0,765.008786578063
"40009",0,5132.35762730455
"40011",0,3106.67357481924
"40013",0,5216.42777022604
"40015",0,8291.98380911944
"40017",0,155985.881790265
"40019",0,3761.06641981599
"40023",0,261.447996931757
"40025",0,248.145348934716
"40029",0,522.895993863514
"40031",0,40647.0879222133
"40033",0,261.447996931757
"40035",0,2888.09830926554
"40037",0,46864.8617650364
"40039",0,9141.47805848605
"40041",0,9620.9818146744
"40043",0,509.593345866473
"40045",0,1488.87209360829
"40047",0,11926.4213702593
"40049",0,17035.5531294709
"40051",0,57100.1860961923
"40053",0,2494.7561373442
"40055",0,2576.06638741247
"40057",0,1032.7461662593
"40059",0,765.008786578063
"40061",0,6474.64256085483
"40063",0,3910.30739041481
"40065",0,6514.21660937807
"40067",0,1001.7678933743
"40069",0,1549.35277737333
"40071",0,14856.3341279807
"40073",0,5276.26183711022
"40075",0,1791.46557008788
"40077",0,13009.4729768625
"40079",0,12513.5688524064
"40081",0,30699.667391316
"40083",0,54970.5315829
"40085",0,2085.8082457632
"40087",0,129770.64455358
"40089",0,9222.7973546755
"40091",0,3155.57886241746
"40093",0,1790.22803453117
"40095",0,3414.27351907469
"40097",0,16398.8422555588
"40099",0,2334.93430372531
"40101",0,60444.88682464
"40103",0,17417.3524611981
"40105",0,2046.88101079947
"40107",0,3700.20446352996
"40111",0,8326.22154620838
"40113",0,18406.944203758
"40115",0,2544.850345992
"40117",0,13543.5561821665
"40121",0,20082.3379354751
"40123",0,5139.55400932597
"40127",0,1001.53012483883
"40129",0,1033.72687528669
"40131",0,47788.5767641078
"40133",0,11708.8136981414
"40135",0,36598.7378969043
"40137",0,8310.46526025012
"40139",0,2942.48999356888
"40141",0,2066.21621501668
"40145",0,43996.4496979805
"40147",0,17570.2451867556
"40149",0,2577.04709643986
"40151",0,2543.17170866891
"40153",0,3456.61608672737
"41001",0,110.003761683289
"41007",0,6123.53864070693
"41009",0,18274.7779386599
"41011",0,1827.00588807047
"41013",0,1689.99083609115
"41015",0,526.491581322661
"41017",0,13477.3409018127
"41019",0,2454.53790536785
"41021",0,0
"41023",0,505.030688965791
"41025",0,248.061584394842
"41027",0,715.210491857803
"41029",0,4297.60643354765
"41031",0,2329.72510577768
"41033",0,1340.8127018757
"41035",0,1046.16233154339
"41037",0,0
"41041",0,2914.75429757468
"41043",0,9657.97979155603
"41045",0,202.012275586316
"41047",0,40755.4303743774
"41049",0,404.024551172633
"41053",0,8956.44338788149
"41055",0,0
"41057",0,3838.4245646746
"41059",0,735.806487442658
"41061",0,0
"41063",0,110.003761683289
"41065",0,1384.79137070582
"41069",0,0
"41071",0,13516.8302148649
"24001",0,17411.975795184
"24009",0,191066.529558614
"24011",0,26207.9622397822
"24013",0,367270.568376785
"24015",0,212554.226489618
"24017",0,200161.538387033
"24019",0,123493.303480961
"24023",0,16701.227262294
"24025",0,953831.041784593
"24029",0,28580.1837865244
"24035",0,26953.9021347215
"24037",0,51261.5083942226
"24041",0,19856.2576401867
"24043",0,110669.662675695
"24047",0,13470.6865388317
"25003",0,418108.481655302
"25007",0,169779.373689852
"25011",0,520384.552512968
"25019",0,264811.323269528
"26001",0,6981.44980838796
"26003",0,5631.97316070871
"26007",0,9096.01163833514
"26009",0,232039.647176764
"26011",0,5712.2044208209
"26013",0,1422.0009377483
"26015",0,475308.159586933
"26017",0,62663.1112177424
"26019",0,7249.71770889391
"26021",0,1016493.92503577
"26023",0,22647.5928265174
