"FIPS","terminated_loss","terminated_loss_noself","terminated_econ_loss","terminated_job_loss","terminated_econ_loss_noself","terminated_job_loss_noself","IDC_loss","IDC_econ_loss","IDC_job_loss","grant_funds","grant_funds_econ","overlap_loss","overlap_econ_loss","overlap_job_loss","overlap_loss_noself","overlap_econ_loss_noself","overlap_job_loss_noself","state_FIPS","combined_loss","combined_econ_loss","combined_job_loss","combined_loss_noself","terminated_loss_log","terminated_loss_noself_log","terminated_econ_loss_log","terminated_job_loss_log","terminated_econ_loss_noself_log","terminated_job_loss_noself_log","IDC_loss_log","IDC_econ_loss_log","IDC_job_loss_log","grant_funds_log","grant_funds_econ_log","combined_loss_log","combined_econ_loss_log","combined_job_loss_log","combined_loss_noself_log"
"40141",723.89262961744,723.89262961744,1853.16513182065,0.00774565113690661,2066.21621501668,0.00774565113690661,5786.9074263195,14814.4830113779,0.0624880556257524,43463.6491196287,124744.13863371,57.3529911427327,146.823657325396,0.00061367700522724,0,0,0,"40",6453.44706479421,16880.6992263946,0.070233706762659,6510.80005593694,6.58602354680783,6.58602354680783,7.52518981002392,0.00771580758722732,7.63395815750909,0.00771580758722732,8.66352609355289,9.60342806233668,0.0606133799892479,10.6797032227699,11.7340280439864,8.77252463962631,9.73398542815433,0.0678770421593731,8.78137120327011
"40143",67057.8859424827,67057.8859424827,171668.188012756,0.715241004155337,191071.15518048,0.715241004155337,3195839.11255109,8181348.1281308,34.1742671718557,15520882.8348864,44294690.0574101,13186.3711900851,33757.1102466178,0.140621624308486,0,0,0,"40",3249710.62730349,8372419.28331128,34.889508176011,3262896.99849358,11.1133264070353,11.1133264070353,12.0533245783229,0.539553597949159,12.1604064115035,0.539553597949159,14.9773605572549,15.9173676250688,3.56031476900534,16.557697019222,17.6063753871434,14.9940768203087,15.9404535623524,3.58044500141589,14.9981263150481
"40145",15409.6832386151,15409.6832386151,39448.7890908548,0.16471409239717,43996.4496979805,0.16471409239717,297937.166540976,762719.146344899,3.18856969626198,1538505.86785137,4392518.84201918,1551.04326429806,3970.67075660303,0.016621402872335,0,0,0,"40",311795.806515293,806715.596042879,3.35328378865915,313346.849779591,9.64281626468464,9.64281626468464,10.5827839800203,0.152475642647302,10.691886949811,0.152475642647302,12.6046412491286,13.544646462311,1.43235931438303,14.2463229377261,15.2954136162829,12.65010699346,13.6007277034702,1.47093045425611,12.6550691935887
"40147",6166.38241464547,6166.38241464547,15785.9389814924,0.065716780929725,17570.2451867556,0.065716780929725,38961.2967481348,99740.9196752251,0.415428089719712,267280.419965809,760506.503947835,143.340082658439,366.950611605605,0.00152041587312308,0,0,0,"40",44984.3390801218,117311.164861981,0.481144870649437,45127.6791627803,8.72702978290283,8.72702978290283,9.66693823041324,0.063647606512585,9.77401904871868,0.063647606512585,10.5703497074597,11.5103413257088,0.34743202224453,12.4960573896692,13.5417412577568,10.7140919174492,11.6725937365276,0.392815349981349,10.7172732250048
"40149",902.860690827935,902.860690827935,2311.32336851951,0.0096606093918589,2577.04709643986,0.0096606093918589,3935.74978811894,10075.5194575845,0.0420878067089196,26379.1251357666,75287.634205593,19.1176637142442,48.9412191084652,0.000204559001742413,0,0,0,"40",4819.49281523263,12652.5665540243,0.0517484161007785,4838.61047894687,6.80667524545064,6.80667524545064,7.74600808528864,0.00961424407724403,7.85478745192802,0.00961424407724403,8.2781107349792,9.21796319009208,0.0412262072558418,10.1803661698448,11.2290844622306,8.4806314456423,9.44569439544735,0.0504539375218526,8.48458951691559
"40151",890.992550720134,890.992550720134,2280.94092984354,0.00953362029270543,2543.17170866891,0.00953362029270543,6039.21749254771,15460.3967809221,0.0642092206245712,37767.0363720511,110589.837923023,0,0,0,0,0,0,"40",6930.21004326785,18003.5684895911,0.0737428409172766,6930.21004326785,6.79345778133453,6.79345778133453,7.73278164483,0.0094884621217946,7.84156041772824,0.0094884621217946,8.70619529898052,9.64610166611475,0.062232007514492,10.5392184252645,11.6135925248833,8.84378968635966,9.79838080965255,0.0711505269295159,8.84378968635966
"40153",1211.01503821991,1211.01503821991,3100.19849784297,0.012957860908953,3456.61608672737,0.012957860908953,32304.0221532619,82698.2967123504,0.346221183204036,156761.249495881,448136.708654084,433.71220703125,1110.30325,0.00464072061523437,0,0,0,"40",33081.3249844505,86154.9127990778,0.359179044112989,33515.0371914818,7.10003957432449,7.10003957432449,8.0395439279654,0.0128746260883344,8.14833463831219,0.0128746260883344,10.3829779817454,11.3229663768928,0.297301544025595,11.9624856021461,13.0128558495525,10.4067544303574,11.3639138733685,0.30688087344698,10.4197793253961
"41001",39.1892722326135,39.1892722326135,100.324536915491,0.000391892722326135,110.003761683289,0.000391892722326135,21028.8087893451,53833.7505007233,0.188050920004073,122837.447679627,324782.46503771,5.79940318302387,14.8464721485411,0.000053934449602122,0,0,0,"41",21062.1986583946,53943.7542624066,0.188442812726399,21067.9980615777,3.6936001001263,3.6936001001263,4.61832860221516,0.000391815952429574,4.70956408977675,0.000391815952429574,9.9536961763751,10.8936744577211,0.172314081978196,11.7186253375458,12.6909139778387,9.95528265726955,10.8957157326392,0.172643889476092,9.9555579528236
"41003",3972.12953686155,3972.12953686155,10168.6516143656,0.0369294078261662,9978.21433932886,0.0369294078261662,1829157.47293739,4682643.13071973,17.0027972943835,14297666.8526542,35508066.0139954,257.840307603679,660.071187465418,0.00251755132201331,0,0,0,"41",1832871.76216665,4692621.34505905,17.0397267022097,1833129.60247425,8.28730935957747,8.28730935957747,9.22716323224794,0.0362638534743242,9.20825964269251,0.0362638534743242,14.4193665681999,15.3593734935463,2.89052715106555,16.475606994703,17.3852704684614,14.421395109337,15.3615021195716,2.8925763649748,14.4215357749515
"41005",87219.4686745646,87219.4686745646,223281.839806885,0.805934305629276,217628.513198542,0.805934305629276,6851742.38322187,17540460.501048,63.6170766130661,45964739.9279509,114238404.29713,1010.33416229379,2586.45545547211,0.00923605721938228,0,0,0,"41",6937951.51773414,17758089.0142465,64.4230109186953,6938961.85189644,11.3761943148582,11.3761943148582,12.3161945867198,0.591078078712629,12.2905494152749,0.591078078712629,15.7400136863562,16.6800208559104,4.16847871971139,17.6433851589746,18.5537980972243,15.7525172626911,16.6923517455021,4.18087404548856,15.7526628763433
