"FIPS","org_name","IDC_loss","IDC_econ_loss","IDC_job_loss"
"01021","SOUTHERN RESEARCH INSTITUTE",3166.82331389743,7626.85635866069,0.0297681391506359
"01021","VANDERBILT UNIVERSITY",1532.14804081343,4114.86375241673,0.0159343396244597
"01023","UNIVERSITY OF ALABAMA AT BIRMINGHAM",2072.0871768973,4990.33564375554,0.0194776194628346
"01023","FLORIDA STATE UNIVERSITY",1225.38039717686,3968.77776170649,0.0140918745675339
"01023","CFD RESEARCH CORPORATION",587.913847675569,1415.90926396543,0.00552639016815035
"01023","UNIVERSITY OF MISSISSIPPI MED CTR",267.20179478276,818.048571719526,0.00243153633252311
"01023","UNIVERSITY OF ALABAMA IN TUSCALOOSA",319.208754817903,768.770177590632,0.00300056229528829
"01025","UNIVERSITY OF ALABAMA AT BIRMINGHAM",20720.871768973,49903.3564375554,0.194776194628346
"01025","UNIVERSITY OF SOUTH ALABAMA",13195.5311087191,31779.6133117954,0.124037992421959
"01025","TUSKEGEE UNIVERSITY",1261.51544916091,3038.18564261498,0.0118582452221125
"01025","UNIVERSITY OF MISSISSIPPI MED CTR",534.403589565519,1636.09714343905,0.00486307266504623
"01025","UNIVERSITY OF ALABAMA IN TUSCALOOSA",425.611673090537,1025.02690345418,0.00400074972705105
"01027","UNIVERSITY OF ALABAMA AT BIRMINGHAM",29009.2204765621,69864.6990125776,0.272686672479684
"01027","AUBURN UNIVERSITY AT AUBURN",1296.23049921997,3121.79204374328,0.0121845666926677
"01027","TUSKEGEE UNIVERSITY",1261.51544916091,3038.18564261498,0.0118582452221125
"01027","SOUTHERN RESEARCH INSTITUTE",392.349791102337,944.920256825218,0.00368808803636197
"01027","RELIANT GLYCOSCIENCES LLC",359.399884526559,865.564959868197,0.00337835891454965
"01029","UNIVERSITY OF ALABAMA AT BIRMINGHAM",16576.6974151784,39922.6851500443,0.155820955702677
"01029","MOREHOUSE SCHOOL OF MEDICINE",2759.6804541407,8014.31789568819,0.0325642293588602
"01029","VANDERBILT UNIVERSITY MEDICAL CENTER",2038.59759677838,5475.0266510106,0.0212014150064952
"01029","AUBURN UNIVERSITY AT AUBURN",1296.23049921997,3121.79204374328,0.0121845666926677
"01029","CLARK ATLANTA UNIVERSITY",596.42034728406,1732.04917816457,0.00703776009795191
"01031","UNIVERSITY OF ALABAMA AT BIRMINGHAM",47658.0050686378,114777.719806377,0.447985247645195
"01031","EMORY UNIVERSITY",9759.26922453657,28341.645815438,0.115159376849532
"01031","UNIVERSITY OF FLORIDA",5943.96732387593,19251.39767672,0.0683556242245732
"01031","TUSKEGEE UNIVERSITY",3784.54634748273,9114.55692784493,0.0355747356663376
"01031","AUGUSTA UNIVERSITY",2727.8771760042,7921.95880363155,0.0321889506768495
"01033","UNIVERSITY OF ALABAMA AT BIRMINGHAM",64234.7024838162,154700.404956422,0.603806203347872
"01033","CFD RESEARCH CORPORATION",4703.31078140455,11327.2741117234,0.0442111213452028
"01033","AUBURN UNIVERSITY AT AUBURN",3888.69149765991,9365.37613122984,0.0365537000780031
"01033","MOREHOUSE SCHOOL OF MEDICINE",2759.6804541407,8014.31789568819,0.0325642293588602
"01033","TULANE UNIVERSITY OF LOUISIANA",2112.99849370789,5805.99586108284,0.0221864841839329
"01035","UNIVERSITY OF ALABAMA AT BIRMINGHAM",12432.5230613838,29942.0138625333,0.116865716777007
"01035","TULANE UNIVERSITY OF LOUISIANA",4225.99698741579,11611.9917221657,0.0443729683678658
"01035","UNIVERSITY OF SOUTH ALABAMA",3298.88277717976,7944.90332794884,0.0310094981054898
"01035","AUGUSTA UNIVERSITY",909.292392001399,2640.65293454385,0.0107296502256165
"01035","COMPOVAX, LLC",688.435555555556,1658.00190726619,0.00647129422222222
"01037","UNIVERSITY OF ALABAMA AT BIRMINGHAM",33153.3948303567,79845.3703000887,0.311641911405353
"01037","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01037","FLORIDA STATE UNIVERSITY",1225.38039717686,3968.77776170649,0.0140918745675339
"01037","TUSKEGEE UNIVERSITY",630.757724580454,1519.09282130749,0.00592912261105627
"01037","CFD RESEARCH CORPORATION",587.913847675569,1415.90926396543,0.00552639016815035
"01039","UNIVERSITY OF ALABAMA AT BIRMINGHAM",33153.3948303567,79845.3703000887,0.311641911405353
"01039","UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA",3572.16116271621,10329.5707483021,0.0389365566736067
"01039","TUSKEGEE UNIVERSITY",2523.03089832182,6076.37128522995,0.0237164904442251
"01039","AUGUSTA UNIVERSITY",909.292392001399,2640.65293454385,0.0107296502256165
"01039","GEORGIA STATE UNIVERSITY",774.937916022822,2250.47751420295,0.0091442674090693
"01041","UNIVERSITY OF ALABAMA AT BIRMINGHAM",6216.26153069189,14971.0069312666,0.0584328583885037
"01041","AUBURN UNIVERSITY AT AUBURN",2592.46099843994,6243.58408748656,0.0243691333853354
"01041","TUSKEGEE UNIVERSITY",2523.03089832182,6076.37128522995,0.0237164904442251
"01041","FLORIDA AGRICULTURAL AND MECHANICAL UNIV",280.13291642979,907.298086055531,0.00322152853894258
"01041","UNIVERSITY OF ALABAMA IN TUSCALOOSA",212.805836545269,512.513451727088,0.00200037486352552
"01043","UNIVERSITY OF ALABAMA AT BIRMINGHAM",536670.5788164,1292496.93173269,5.04470344087416
"01043","CFD RESEARCH CORPORATION",14109.9323442137,33981.8223351703,0.132633364035608
"01043","VANDERBILT UNIVERSITY MEDICAL CENTER",12231.5855806703,32850.1599060636,0.127208490038971
"01043","EMORY UNIVERSITY",9759.26922453657,28341.645815438,0.115159376849532
"01043","SOUTHERN RESEARCH INSTITUTE",7258.47113539323,17481.0247512665,0.0682296286726964
"01045","UNIVERSITY OF SOUTHERN CALIFORNIA",47825.4548375185,128245.120960508,0.435211639021418
"01045","UNIVERSITY OF ALABAMA AT BIRMINGHAM",45585.9178917405,109787.384162622,0.428507628182361
"01045","AUGUSTA UNIVERSITY",1818.5847840028,5281.3058690877,0.021459300451233
"01045","TUSKEGEE UNIVERSITY",1892.27317374136,4557.27846392247,0.0177873678331688
"01045","UNIVERSITY OF SOUTH ALABAMA",1649.44138858988,3972.45166397442,0.0155047490527449
"01047","UNIVERSITY OF ALABAMA AT BIRMINGHAM",82883.4870758918,199613.425750222,0.779104778513383
"01047","UNIVERSITY OF ALABAMA IN TUSCALOOSA",5532.95175017699,13325.3497449043,0.0520097464516637
"01047","VANDERBILT UNIVERSITY MEDICAL CENTER",4077.19519355677,10950.0533020212,0.0424028300129904
"01047","ST. JUDE CHILDREN'S RESEARCH HOSPITAL",3575.3213170114,9602.17922727774,0.0371833416969185
"01047","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01049","UNIVERSITY OF ALABAMA AT BIRMINGHAM",51802.1794224324,124758.391093889,0.486940486570864
"01049","CFD RESEARCH CORPORATION",5879.13847675569,14159.0926396543,0.0552639016815035
"01049","VANDERBILT UNIVERSITY MEDICAL CENTER",2038.59759677838,5475.0266510106,0.0212014150064952
"01049","UNIVERSITY OF SOUTH ALABAMA",1649.44138858988,3972.45166397442,0.0155047490527449
"01049","RESEARCH TRIANGLE INSTITUTE",1553.92047130951,3817.35056809166,0.0155392047130951
"01051","UNIVERSITY OF ALABAMA AT BIRMINGHAM",155406.538267297,374275.173281666,1.46082145971259
"01051","TUSKEGEE UNIVERSITY",37214.7057502468,89626.4764571418,0.34981823405232
"01051","AUBURN UNIVERSITY AT AUBURN",31109.5319812793,74923.0090498387,0.292429600624025
"01051","EMORY UNIVERSITY",13012.3589660488,37788.8610872506,0.153545835799376
"01051","UNIVERSITY OF PENNSYLVANIA",4482.44630450138,10800.5339822611,0.0398937721100623
"01053","UNIVERSITY OF ALABAMA AT BIRMINGHAM",39369.6563610486,94816.3772313553,0.370074769793857
"01053","ST. JUDE CHILDREN'S RESEARCH HOSPITAL",3575.3213170114,9602.17922727774,0.0371833416969185
"01053","UNIVERSITY OF SOUTH ALABAMA",1649.44138858988,3972.45166397442,0.0155047490527449
"01053","AUBURN UNIVERSITY AT AUBURN",1296.23049921997,3121.79204374328,0.0121845666926677
"01053","UNIVERSITY OF ALABAMA IN TUSCALOOSA",638.417509635806,1537.54035518126,0.00600112459057657
"01055","UNIVERSITY OF ALABAMA AT BIRMINGHAM",364687.343133924,878299.073300975,3.42806102545889
"01055","AUBURN UNIVERSITY AT AUBURN",9073.61349453978,21852.544306203,0.085291966848674
"01055","CFD RESEARCH CORPORATION",5879.13847675569,14159.0926396543,0.0552639016815035
"01055","SOUTHERN RESEARCH INSTITUTE",4932.39737385795,11878.9975143742,0.0463645353142647
"01055","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01057","UNIVERSITY OF ALABAMA AT BIRMINGHAM",64234.7024838162,154700.404956422,0.603806203347872
"01057","UNIVERSITY OF ALABAMA IN TUSCALOOSA",13619.5735388972,32800.8609105336,0.128023991265634
"01057","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01057","SOUTHERN RESEARCH INSTITUTE",868.774537440889,2092.32342582727,0.00816648065194435
"01057","FLORIDA AGRICULTURAL AND MECHANICAL UNIV",280.13291642979,907.298086055531,0.00322152853894258
"01059","UNIVERSITY OF ALABAMA AT BIRMINGHAM",41441.7435379459,99806.7128751108,0.389552389256692
"01059","VANDERBILT UNIVERSITY MEDICAL CENTER",4077.19519355677,10950.0533020212,0.0424028300129904
"01059","AUBURN UNIVERSITY AT AUBURN",2592.46099843994,6243.58408748656,0.0243691333853354
"01059","MISSISSIPPI STATE UNIVERSITY",1444.30291744258,4421.78893186267,0.0131431565487275
"01059","UNIVERSITY OF ALABAMA IN TUSCALOOSA",1276.83501927161,3075.08071036253,0.0120022491811531
"01061","UNIVERSITY OF ALABAMA AT BIRMINGHAM",8288.34870758918,19961.3425750222,0.0779104778513383
"01061","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01061","UNIV OF NORTH CAROLINA CHAPEL HILL",3579.70926191407,8793.88967252289,0.0357970926191407
"01061","AUBURN UNIVERSITY AT AUBURN",1296.23049921997,3121.79204374328,0.0121845666926677
"01061","TUSKEGEE UNIVERSITY",1261.51544916091,3038.18564261498,0.0118582452221125
"01063","UNIVERSITY OF ALABAMA AT BIRMINGHAM",14504.6102382811,34932.3495062888,0.136343336239842
"01063","UNIVERSITY OF ALABAMA IN TUSCALOOSA",9150.65097144655,22038.0784242648,0.0860161191315976
"01063","VANDERBILT UNIVERSITY MEDICAL CENTER",2038.59759677838,5475.0266510106,0.0212014150064952
"01063","AUGUSTA UNIVERSITY",909.292392001399,2640.65293454385,0.0107296502256165
"01063","TUSKEGEE UNIVERSITY",630.757724580454,1519.09282130749,0.00592912261105627
"01065","UNIVERSITY OF ALABAMA AT BIRMINGHAM",39369.6563610486,94816.3772313553,0.370074769793857
"01065","UNIVERSITY OF ALABAMA IN TUSCALOOSA",24898.2828757964,59964.0738520693,0.234043859032486
"01065","VANDERBILT UNIVERSITY MEDICAL CENTER",2038.59759677838,5475.0266510106,0.0212014150064952
"01065","VANDERBILT UNIVERSITY",510.716013604478,1371.62125080558,0.00531144654148657
"01065","SOUTHERN RESEARCH INSTITUTE",532.474716496029,1282.39177711994,0.00500526233506267
"01067","UNIVERSITY OF ALABAMA AT BIRMINGHAM",10360.4358844865,24951.6782187777,0.0973880973141729
"01067","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01067","AUBURN UNIVERSITY AT AUBURN",2592.46099843994,6243.58408748656,0.0243691333853354
"01067","TUSKEGEE UNIVERSITY",1892.27317374136,4557.27846392247,0.0177873678331688
"01067","GEORGIA STATE UNIVERSITY",774.937916022822,2250.47751420295,0.0091442674090693
"01069","UNIVERSITY OF ALABAMA AT BIRMINGHAM",91171.835783481,219574.768325244,0.857015256364721
"01069","EMORY UNIVERSITY",9759.26922453657,28341.645815438,0.115159376849532
"01069","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",5835.58209861042,15648.2554040275,0.0531037970973548
"01069","AUGUSTA UNIVERSITY",3637.1695680056,10562.6117381754,0.042918600902466
"01069","TUSKEGEE UNIVERSITY",3784.54634748273,9114.55692784493,0.0355747356663376
"01071","UNIVERSITY OF ALABAMA AT BIRMINGHAM",33153.3948303567,79845.3703000887,0.311641911405353
"01071","CFD RESEARCH CORPORATION",7054.96617210683,16990.9111675852,0.0663166820178041
"01071","VANDERBILT UNIVERSITY MEDICAL CENTER",6115.79279033515,16425.0799530318,0.0636042450194856
"01071","HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY",3092.15911768556,7447.03795921169,0.0290662957062443
"01071","VANDERBILT UNIVERSITY",1532.14804081343,4114.86375241673,0.0159343396244597
"01073","UNIVERSITY OF ALABAMA AT BIRMINGHAM",28501559.1182223,68642066.7798575,267.91465571129
"01073","SOUTHERN RESEARCH INSTITUTE",385483.669758046,928384.152330777,3.62354649572563
"01073","EMORY UNIVERSITY",91086.5127623414,264522.027610754,1.07482085059563
"01073","UNIVERSITY OF ALABAMA IN TUSCALOOSA",67565.8531031228,162723.02092335,0.635119019169354
"01073","ENDOMIMETICS, LLC",63821.4197388813,153705.070572815,0.599921345545484
"01075","UNIVERSITY OF ALABAMA AT BIRMINGHAM",14504.6102382811,34932.3495062888,0.136343336239842
"01075","UNIVERSITY OF ALABAMA IN TUSCALOOSA",3404.8933847243,8200.2152276334,0.0320059978164084
"01075","AUBURN UNIVERSITY AT AUBURN",2592.46099843994,6243.58408748656,0.0243691333853354
"01075","VANDERBILT UNIVERSITY MEDICAL CENTER",2038.59759677838,5475.0266510106,0.0212014150064952
"01075","MISSISSIPPI STATE UNIVERSITY",565.162011173184,1730.26523420713,0.00514297430167598
"01077","UNIVERSITY OF ALABAMA AT BIRMINGHAM",91171.835783481,219574.768325244,0.857015256364721
"01077","CFD RESEARCH CORPORATION",7054.96617210683,16990.9111675852,0.0663166820178041
"01077","ST. JUDE CHILDREN'S RESEARCH HOSPITAL",3575.3213170114,9602.17922727774,0.0371833416969185
"01077","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01077","HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY",3028.40325958895,7293.49078479495,0.0284669906401361
"01079","UNIVERSITY OF ALABAMA AT BIRMINGHAM",37297.5691841513,89826.0415875998,0.350597150331022
"01079","VANDERBILT UNIVERSITY MEDICAL CENTER",6115.79279033515,16425.0799530318,0.0636042450194856
"01079","ST. JUDE CHILDREN'S RESEARCH HOSPITAL",3575.3213170114,9602.17922727774,0.0371833416969185
"01079","AUBURN UNIVERSITY AT AUBURN",2592.46099843994,6243.58408748656,0.0243691333853354
"01079","CFD RESEARCH CORPORATION",2351.65539070227,5663.63705586172,0.0221055606726014
"01081","AUBURN UNIVERSITY AT AUBURN",1026614.55538222,2472459.29864468,9.65017682059283
"01081","TUSKEGEE UNIVERSITY",260502.940251728,627385.335199993,2.44872763836624
"01081","UNIVERSITY OF ALABAMA AT BIRMINGHAM",89099.7486065837,214584.432681488,0.837537636901887
"01081","UNIVERSITY OF SOUTHERN CALIFORNIA",47825.4548375185,128245.120960508,0.435211639021418
"01081","VIVOSPHERE LLC",26269.566377559,63266.6206815837,0.246933923949055
"01083","UNIVERSITY OF ALABAMA AT BIRMINGHAM",105676.446021762,254507.117831533,0.993358592604563
"01083","CFD RESEARCH CORPORATION",67610.0924826904,162829.565356025,0.63553486933729
"01083","HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY",32515.4876292709,78309.0589525353,0.305645583715146
"01083","VANDERBILT UNIVERSITY MEDICAL CENTER",12231.5855806703,32850.1599060636,0.127208490038971
"01083","EMORY UNIVERSITY",9759.26922453657,28341.645815438,0.115159376849532
"01085","UNIVERSITY OF SOUTH ALABAMA",6597.76555435953,15889.8066558977,0.0620189962109795
"01085","UNIVERSITY OF ALABAMA AT BIRMINGHAM",4144.17435379459,9980.67128751108,0.0389552389256691
"01085","TUSKEGEE UNIVERSITY",630.757724580454,1519.09282130749,0.00592912261105627
"01085","UNIVERSITY OF ALABAMA IN TUSCALOOSA",319.208754817903,768.770177590632,0.00300056229528829
"01085","HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY",79.6948226207619,191.93396802092,0.000749131332635162
"01087","TUSKEGEE UNIVERSITY",483791.174753208,1165144.19394284,4.54763704268016
"01087","AUBURN UNIVERSITY AT AUBURN",114068.283931357,274717.699849409,1.07224186895476
"01087","UNIVERSITY OF ALABAMA AT BIRMINGHAM",14504.6102382811,34932.3495062888,0.136343336239842
"01087","WAKE FOREST UNIVERSITY HEALTH SCIENCES",4859.50484792815,11937.8268929361,0.0485950484792815
"01087","AUGUSTA UNIVERSITY",909.292392001399,2640.65293454385,0.0107296502256165
"01089","UNIVERSITY OF ALABAMA AT BIRMINGHAM",451715.00456361,1087893.17033871,4.24612104289794
"01089","CFD RESEARCH CORPORATION",326880.099307616,787245.55076478,3.07267293349159
"01089","HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY",240821.814995418,579986.064565615,2.26372506095693
"01089","VANDERBILT UNIVERSITY MEDICAL CENTER",42810.549532346,114975.559671223,0.445229715136399
"01089","EMORY UNIVERSITY",39037.0768981463,113366.583261752,0.460637507398127
"01091","UNIVERSITY OF ALABAMA AT BIRMINGHAM",47658.0050686378,114777.719806377,0.447985247645195
"01091","UNIVERSITY OF ALABAMA IN TUSCALOOSA",6809.7867694486,16400.4304552668,0.0640119956328168
"01091","UNIVERSITY OF TENNESSEE HEALTH SCI CTR",770.585002531218,2069.54694364144,0.00801408402632467
"01091","SOUTHERN RESEARCH INSTITUTE",644.574656810982,1552.36899335572,0.00605900177402323
"01091","TUSKEGEE UNIVERSITY",630.757724580454,1519.09282130749,0.00592912261105627
"01093","UNIVERSITY OF ALABAMA AT BIRMINGHAM",62162.6153069189,149710.069312666,0.584328583885037
"01093","UNIVERSITY OF ALABAMA IN TUSCALOOSA",4788.13132226854,11531.5526638595,0.0450084344293243
"01093","EMORY UNIVERSITY",3253.08974151219,9447.21527181266,0.0383864589498439
"01093","MISSISSIPPI STATE UNIVERSITY",753.549348230913,2307.02031227618,0.0068572990689013
"01093","SOUTHERN RESEARCH INSTITUTE",840.74955236215,2024.82912176832,0.00790304579220421
"01095","UNIVERSITY OF ALABAMA AT BIRMINGHAM",194776.194628346,469091.550513021,1.83089622950645
"01095","CFD RESEARCH CORPORATION",15873.6738872404,38229.5501270666,0.149212534540059
"01095","VANDERBILT UNIVERSITY MEDICAL CENTER",10192.9879838919,27375.133255053,0.106007075032476
"01095","HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY",8830.18634638042,21266.2836567179,0.0830037516559759
"01095","EMORY UNIVERSITY",6506.17948302438,18894.4305436253,0.0767729178996878
"01097","UNIVERSITY OF SOUTH ALABAMA",1144712.32368138,2756881.45479825,10.7602958426049
"01097","UNIVERSITY OF ALABAMA AT BIRMINGHAM",205136.630512832,494043.228731799,1.92828432682062
"01097","COMPOVAX, LLC",25472.1155555556,61346.0705688492,0.239437886222222
"01097","TULANE UNIVERSITY OF LOUISIANA",21129.9849370789,58059.9586108284,0.221864841839329
"01097","ST. JUDE CHILDREN'S RESEARCH HOSPITAL",14301.2852680456,38408.7169091109,0.148733366787674
"01099","UNIVERSITY OF ALABAMA AT BIRMINGHAM",10360.4358844865,24951.6782187777,0.0973880973141729
"01099","UNIVERSITY OF SOUTH ALABAMA",4948.32416576965,11917.3549919233,0.0465142471582346
"01099","AUBURN UNIVERSITY AT AUBURN",1296.23049921997,3121.79204374328,0.0121845666926677
"01099","UNIVERSITY OF ALABAMA IN TUSCALOOSA",744.82042790844,1793.79708104481,0.00700131202233934
"01099","CFD RESEARCH CORPORATION",587.913847675569,1415.90926396543,0.00552639016815035
"01101","UNIVERSITY OF ALABAMA AT BIRMINGHAM",335678.122657362,808434.374288398,3.1553743529792
"01101","TUSKEGEE UNIVERSITY",221395.961327739,533201.580278928,2.08112203648075
"01101","EMORY UNIVERSITY",26024.7179320975,75577.7221745013,0.307091671598751
"01101","AUBURN UNIVERSITY AT AUBURN",25924.6099843994,62435.8408748656,0.243691333853354
"01101","ALABAMA STATE UNIVERSITY",11603.676835081,27945.8522567728,0.109074562249762
"01103","UNIVERSITY OF ALABAMA AT BIRMINGHAM",180271.584390065,434159.201006732,1.69455289326661
"01103","CFD RESEARCH CORPORATION",41153.9693372898,99113.6484775802,0.386847311770524
"01103","HUDSON-ALPHA INSTITUTE FOR BIOTECHNOLOGY",21182.8838525985,51016.0486999605,0.199119108214426
"01103","VANDERBILT UNIVERSITY MEDICAL CENTER",14270.1831774487,38325.1865570742,0.148409905045466
"01103","EMORY UNIVERSITY",6506.17948302438,18894.4305436253,0.0767729178996878
"01105","UNIVERSITY OF ALABAMA AT BIRMINGHAM",31081.3076534594,74855.0346563331,0.292164291942519
"01105","VANDERBILT UNIVERSITY MEDICAL CENTER",4077.19519355677,10950.0533020212,0.0424028300129904
"01105","AUBURN UNIVERSITY AT AUBURN",2592.46099843994,6243.58408748656,0.0243691333853354
"01105","UNIVERSITY OF ALABAMA IN TUSCALOOSA",2234.46128372532,5381.39124313442,0.021003936067018
"01105","VANDERBILT UNIVERSITY",1021.43202720896,2743.24250161115,0.0106228930829731
"01107","UNIVERSITY OF ALABAMA AT BIRMINGHAM",43513.8307148432,104797.048518866,0.409030008719526
"01107","UNIVERSITY OF ALABAMA IN TUSCALOOSA",28835.1908518839,69445.5727090204,0.271050794007709
"01107","VANDERBILT UNIVERSITY MEDICAL CENTER",2038.59759677838,5475.0266510106,0.0212014150064952
"01107","MISSISSIPPI STATE UNIVERSITY",1569.89447548107,4806.29231724204,0.0142860397268777
"01107","RICE UNIVERSITY",1127.85528713418,3641.70949839984,0.0138726200317504
"01109","UNIVERSITY OF ALABAMA AT BIRMINGHAM",39369.6563610486,94816.3772313553,0.370074769793857
"01109","TUSKEGEE UNIVERSITY",5676.81952122409,13671.8353917674,0.0533621034995064
"01109","AUBURN UNIVERSITY AT AUBURN",5184.92199687988,12487.1681749731,0.0487382667706708
"01109","GEORGIA INSTITUTE OF TECHNOLOGY",3685.74747596154,10703.6856065221,0.0434918202163462
